type,size,price,internal_notes,vintage,name,winery_name,info,area
RED,BOTTLE, 110.00,http://www.moonimport.it/mas-de-daumas-gassac-rouge,2002,GASSAC ROUGE MAS DE DAUMAS GASSAC PAYS D'HÈRAULT IGP   ,GASSAC ROUGE MAS DE DAUMAS GASSAC PAYS D'HÈRAULT IGP   ,,
RED,BOTTLE, 89.00,http://www.moonimport.it/mas-de-daumas-gassac-rouge,2015,GASSAC ROUGE MAS DE DAUMAS GASSAC PAYS D'HÈRAULT IGP ,GASSAC ROUGE MAS DE DAUMAS GASSAC PAYS D'HÈRAULT IGP ,,
RED,BOTTLE, 85.00,http://www.moonimport.it/mas-de-daumas-gassac-rouge,2016,GASSAC ROUGE MAS DE DAUMAS GASSAC PAYS D'HÈRAULT IGP ,GASSAC ROUGE MAS DE DAUMAS GASSAC PAYS D'HÈRAULT IGP ,,
RED,BOTTLE, 49.00,https://www.domaine-decalage.fr/product/heritage/,2013,HERITAGE  D. DeCalage  ,HERITAGE  D. DeCalage  ,"SYRAH, GRENACHE",
RED,BOTTLE, 190.00,https://www.drinksco.it/vino-cornas/domaine-auguste-clape-cornas-2016-ov,2016,"CORNAS ""DOMAINE""  Auguste Clape  ","CORNAS ""DOMAINE""  Auguste Clape  ",,
RED,BOTTLE, 120.00,https://www.drinksco.it/vino-cornas/domaine-auguste-clape-cornas-renaissance-2016-ov,2014,CORNAS “RENAISSANCE”   Domaie Auguste Clape  ,CORNAS “RENAISSANCE”   Domaie Auguste Clape  ,SYRAH,
RED,BOTTLE, 120.00,https://www.drinksco.it/vino-cornas/domaine-auguste-clape-cornas-renaissance-2016-ov,2016,CORNAS “RENAISSANCE”  Domaine August Clape  ,CORNAS “RENAISSANCE”  Domaine August Clape  ,SYRAH,
RED,BOTTLE, 99.00,https://www.xtrawine.com/it/vini/domaine-lionnet-cornas-terre-brulee-2019/p31629,2019,"CORNAS ""TERRE BRULÉE""  Domaine Lionnet ","CORNAS ""TERRE BRULÉE""  Domaine Lionnet ",SYRAH,
RED,BOTTLE, 34.00,https://www.svinando.com/delas-freres-cotes-du-rhone-saint-esprit-rouge-2019,2019,"CÔTES DU RHÔNE ""SAINT ESPRIT ROUGE""  Delas Frères ","CÔTES DU RHÔNE ""SAINT ESPRIT ROUGE""  Delas Frères ","SYRAH, GRENACHE",
RED,BOTTLE, 36.00,https://www.italvinus.it/it/vino/ferraton-crozes-hermitage-calendes/,2018,CROZES HERMITAGE CALENDES ROUGE  Ferraton Pére et Fils ,CROZES HERMITAGE CALENDES ROUGE  Ferraton Pére et Fils ,SYRAH,
RED,BOTTLE, 180.00,,2015,"LE CLOS DU CAILLOU ""La Reserve"" D. Pouzin Vacheron   ","LE CLOS DU CAILLOU ""La Reserve"" D. Pouzin Vacheron   ",Chateauneuf du Pape AOC,
RED,BOTTLE, 55.00,https://www.tannico.it/rasteau-vieilles-vignes-2013-tardieu-laurent.html,2013,RASTEAU “VIEILLES VIGNES”  Tardieu Laurent   ,RASTEAU “VIEILLES VIGNES”  Tardieu Laurent   ,"GRENACE, SYRAH, MOURVEDRE | Negociant",
RED,BOTTLE, 820.00,https://www.millesima.it/opus-one-opus-one-2017.html?gclid=Cj0KCQjwz96WBhC8ARIsAATR253UDNIF3mEOC_RDzlw-Cx5spJpKha4WcNB1NCVEDZkyyiGL0XRYSBUaAmoPEALw_wcB,2017,OPUS ONE  Napa Valley  Opus One Winery  ,OPUS ONE  Napa Valley  Opus One Winery  ,"CABERNET SAUVIGNON 77%, PETIT VERDOT 8%, MERLOT 8%, CABERNET FRANC 5%, MALBEC 2% | Mondavi - Rothschild",
RED,BOTTLE, 420.00,https://www.tannico.it/napa-valley-overture-opus-one.html,,OVERTURE   Napa Valley  Opus One Winery  ,OVERTURE   Napa Valley  Opus One Winery  ,"CABERNET SAUVIGNON, PETIT VERDOT, MERLOT, CABERNET FRANC | Mondavi - Rothschild | Tutte in cella vetro",
RED,BOTTLE, 52.00,https://www.vinatis.it/id-51015-karasi-zorah?r=googlemerchant_it&ids=annonces_dynamiques&gclid=Cj0KCQjwz96WBhC8ARIsAATR251GWeRBKRFOo6R8oHqkzwEnmcGl6ZKVf_kaqNSYANpIO8XJp58tbkwaAk3EEALw_wcB,2020,ZORAH “KARASI” Areni Noir  ,ZORAH “KARASI” Areni Noir  ,2 bt 2015 mattoni,
RED,BOTTLE, 32.00,https://www.tannico.it/mendoza-malbec-2020-altos-las-hormigas.html?utm_source=aw-it-shopping-mediummargin&utm_medium=cpc&utm_campaign=aw-it-shopping-mediummargin&nol=true&ep=true&gclid=Cj0KCQjwz96WBhC8ARIsAATR2538y-_NLmP6kZqOPQm4675cYlp-66oHBQcQ-8J3HUOwyb3wg_5YKNsaAjWvEALw_wcB,2018,ALTOS “LAS HORMIGAS” Malbec Classico Mendoza   ,ALTOS “LAS HORMIGAS” Malbec Classico Mendoza   ,2 - 2015,
RED,BOTTLE, 49.00,https://www.gajadistribuzione.it/prodotto/altos-las-hormigas-riserva-2/,2017,ALTOS “LAS HORMIGAS” Malbec Reserve Valle de Uco Mendoza   ,ALTOS “LAS HORMIGAS” Malbec Reserve Valle de Uco Mendoza   ,1 - 2014,
RED,BOTTLE, 39.00,https://www.drinksco.it/vino-valle-de-uco/clos-de-los-siete-2018?shop=enovinho-it-1&utm_medium=web&utm_campaign=marketplaces&gaw=1&gclid=Cj0KCQjwz96WBhC8ARIsAATR253wvN3E6-P_zzYa9ROOHJ3pUOYzKC32QsvzeaKCuuXj-Q3TObd9OgQaAqOIEALw_wcB,2014,CLOS DE LOS SIETE  Valle de Uco By Michel Roland  ,CLOS DE LOS SIETE  Valle de Uco By Michel Roland  ,"MALBEC, C. SAUVIGNON, MERLOT, C. FRANC, SYRAH, PETIT VERDOT",
WHITE,BOTTLE, 34.00,https://www.vinello.it/yarden-chardonnay-golan-heights-winery?sPartner=trovapezzi&utm_source=Trovapezzi&utm_medium=CPC&utm_campaign=Trovapezzi-CPC,2019,CHARDONNAY “YARDEN” Galilee Golan Heights Winery   ,CHARDONNAY “YARDEN” Galilee Golan Heights Winery   ,1 - 2017 mattoni,
RED,BOTTLE, 62.00,https://www.callmewine.com/pinot-nero-yarden-2019-P35199.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR252nsUkw3DXY_dtHr4wPwe4EabjDqTF7WqSKAGU7dih3LB5hA23lVHQaAv7pEALw_wcB,2020,PINOT NERO “YARDEN” Galilee Golan Heights Winery ,PINOT NERO “YARDEN” Galilee Golan Heights Winery ,,
WHITE,BOTTLE, 44.00,https://www.callmewine.com/sauvignon-cloudy-bay-2021-P35219.htm,2021,"SAUVIGNON BLANC ""CLOUDY BAY"" Marlborough - Wairau Valley ","SAUVIGNON BLANC ""CLOUDY BAY"" Marlborough - Wairau Valley ",,
RED,BOTTLE, 54.00,https://www.callmewine.com/pinot-nero-cloudy-bay-2020-P37856.htm,2018,"PINOT NOIR ""CLOUDY BAY"" Marlborough - Wairau Valley ","PINOT NOIR ""CLOUDY BAY"" Marlborough - Wairau Valley ",,
,BOTTLE, 85.00,https://florwine.com/prodotto/chateau-musar-rosso-2015/?gclid=Cj0KCQjwz96WBhC8ARIsAATR250KH4RPaMeNPtqJGTTZ9_H6zSz1Jr8xW4PPjYn7cqxjUQCzdczjCO8aAj5OEALw_wcB,2016,CHATEAU MUSAR  Valle della Beeka Gaston Hochar  ,CHATEAU MUSAR  Valle della Beeka Gaston Hochar  ,"CABERNET SAUVIGNON, CINSAULT, GRENACHE | 1 - 2015",
WHITE,BOTTLE, 55.00,https://www.tannico.it/vipava-chardonnay-obelunec-2018-hedele.html,2018,"CHARDONNAY ""OBELUNEC"" Hedele Vipavska dolina - Valle del Viapcco ","CHARDONNAY ""OBELUNEC"" Hedele Vipavska dolina - Valle del Viapcco ",,
WHITE,BOTTLE, 34.00,https://www.hedele.si/vini_nome/chardonnay/,2019,CHARDONNAY Hedele Vipavska dolina - Valle del Viapcco  ,CHARDONNAY Hedele Vipavska dolina - Valle del Viapcco  ,1 - 2017,
WHITE,BOTTLE, 34.00,https://www.hedele.si/vini_nome/malvasia/,2019,MALVASIA Hedele Vipavska dolina - Valle del Vipacco  ,MALVASIA Hedele Vipavska dolina - Valle del Vipacco  ,6 non inserire in inventario,
WHITE,BOTTLE, 36.00,https://www.tannico.it/belo-2017-mulit.html,2019,MULIT BELO  Brda  ,MULIT BELO  Brda  ,"CHARDONNAY, PICA, RIBOLLA GIALLA, SAUVIGNON",
WHITE,BOTTLE, 34.00,https://www.tannico.it/vipavska-dolina-sauvignon-zgp-2017-hedele.html,2017,SAUVIGNON Hedele Vipavska dolina - Valle del Vipacco ,SAUVIGNON Hedele Vipavska dolina - Valle del Vipacco ,,
WHITE,BOTTLE, 39.00,https://www.drinksco.it/vino-goriska-brda/marjan-simcic-6-ribolla-selection-goriska-brda-2018,2018,"RIBOLLA GIALLA ""SELECTION GORIŠKA BRDA""  Marjan Simčič - Ceglo/Zegla ","RIBOLLA GIALLA ""SELECTION GORIŠKA BRDA""  Marjan Simčič - Ceglo/Zegla ",,
RED,BOTTLE, 44.00,https://www.tannico.it/rdece-2016-mulit.html,2019,MULIT REDECE  Brda ,MULIT REDECE  Brda ,"MERLOT, CABERNET SAUVIGNON, SYRAH",
,BOTTLE, 65.00,https://www.italvinus.it/it/vino/vina-gravonia-blanco-crianza/,2014,VIÑA GRAVONIA BLANCO Gran Reserva  Rioja ,VIÑA GRAVONIA BLANCO Gran Reserva  Rioja ,VIURA 100%,
,BOTTLE, 95.00,https://www.drinksco.it/vino-rioja/bodegas-r-lopez-de-heredia-rioja-vina-tondonia-gran-reserva-2012,2012,VIÑA TONDONIA ROSATO Gran Reserva  Rioja ,VIÑA TONDONIA ROSATO Gran Reserva  Rioja ,"TEMPRANILLO 30%, GARNACHO 60%, VIURA 10%",
RED,BOTTLE, 720.00,https://www.drinksco.it/vino-ribera-del-duero/vega-sicilia-unico-1999-ov,1999,"VEGA SICILIA ""UNICO"" Ribera del Duero   ","VEGA SICILIA ""UNICO"" Ribera del Duero   ",2 sotto tetto,
RED,BOTTLE, 880.00,https://passionevino.net/unico-2009,2009,"VEGA SICILIA ""UNICO"" Ribera del Duero    ","VEGA SICILIA ""UNICO"" Ribera del Duero    ",2 sotto tetto,
RED,BOTTLE, 85.00,https://www.vinatis.it/id-46668-vina-tondonia-reserva-rouge-2009-lopez-de-heredia,2010,VIÑA TONDONIA TINTO Reserva  Rioja ,VIÑA TONDONIA TINTO Reserva  Rioja ,"TEMPRANILLO 75%, GRENACHE 15%, GRACIANO E MAZUELO 10%",
,BOTTLE, 69.00,https://www.tannico.it/western-cape-wo-cartology-2019-alheit-vineyards.html?utm_source=aw-it-categories-brand-wine-dsa&utm_medium=cpc&utm_campaign=aw-it-categories-brand-wine-dsa&nol=true&ep=true&gclid=CjwKCAjw7eSZBhB8EiwA60kCWymypaMBBmRUZ9OGrPhS1-A_YLvnhyb8HeLWL7fq2wi87sbvfUZDtBoCCKAQAvD_BwE,2021,CARTOLOGY  Alheit Vineyard - Cape Town Sud Africa ,CARTOLOGY  Alheit Vineyard - Cape Town Sud Africa ,"CHENIN BLANC, SEMILLON",
,MAGNUM, 85.00,https://www.tannico.it/trento-brut-doc-millesimato-2017-altemasi.html,2017,ALTEMASI Brut ,ALTEMASI Brut ,,
,MAGNUM, 360.00,https://www.cadelbosco.com/wp-content/files_mf/1650869062AnnamariaClementi2013_ITA.pdf,2014,CA DEL BOSCO “ANNA MARIA CLEMENTI” Cuvèe ,CA DEL BOSCO “ANNA MARIA CLEMENTI” Cuvèe ,,
,MAGNUM, 80.00,https://www.shop-cesconi.it/it/blauwal-cevee-extra-brut-trentino-doc-metodo-classico-cesconi-71,,BLAUWAL CUVEÉ Extra Brut ,BLAUWAL CUVEÉ Extra Brut ,,
,MAGNUM, 90.00,https://www.ubertivini.it/documents/catalogo2022Uberti.pdf,,"UBERTI ""FRANCESCO I"" Extra Brut","UBERTI ""FRANCESCO I"" Extra Brut",,
,MAGNUM, 130.00,https://www.ferraritrento.com/wp-content/uploads/2016/11/Ferrari-Perle-Trentodoc-4.pdf,2016,FERRARI “PERLÉ” Brut    ,FERRARI “PERLÉ” Brut    ,5 - 2014 | Magnum,
,MAGNUM, 84.00,https://www.pojeresandri.com/wp-content/uploads/2019/09/Brut-Rose.pdf?x45718,,POJER & SANDRI Brut Rosè    ,POJER & SANDRI Brut Rosè    ,Magnum,
,MAGNUM, 75.00,https://www.enolike.it/product/cabernet-franc-2019-antico-broilo/,2018,CABERNET FRANC Antico Broilo Doc COF  ,CABERNET FRANC Antico Broilo Doc COF  ,Magnum,
,MAGNUM, 75.00,https://www.xtrawine.com/it/vini/russiz-superiore-collio-cabernet-franc-2018/p31357,2017,CABERNET FRANC Russiz Superiore Doc Collio  ,CABERNET FRANC Russiz Superiore Doc Collio  ,Magnum,
,MAGNUM, 69.00,https://winenews.it/it/sturm-doc-collio-friulano-bio-2018_401144/,2018,FRIULANO Oscar Sturm Doc Collio BIO   ,FRIULANO Oscar Sturm Doc Collio BIO   ,Magnum,
,MAGNUM, 89.00,https://sturm.it/i-nostri-vini/merlot/,2018,MERLOT BIO Oscar Sturm Doc Collio   ,MERLOT BIO Oscar Sturm Doc Collio   ,Magnum,
,MAGNUM, 130.00,https://depuppi.it/wp-content/uploads/2020/06/005-SchedeVino-ITA-GIU20-RosaBosco-BoscoRosso.pdf,2018,"MERLOT ""il BOSCOROSSO"" Rosa Bosco De Puppi Doc COF ","MERLOT ""il BOSCOROSSO"" Rosa Bosco De Puppi Doc COF ",,
,MAGNUM, 250.00,https://www.callmewine.com/merlot-etichetta-rossa-toros-2018-P40014.htm?gclid=CjwKCAjw_b6WBhAQEiwAp4HyINpLk8WIP3gbXQccHKRl2dDQHI8aA8WGZ4bGAvwx_CGCN6Jg_vXPthoCBUQQAvD_BwE,2018,MERLOT Riserva Toros Doc Collio  ,MERLOT Riserva Toros Doc Collio  ,1 - 2016,
,MAGNUM, 80.00,https://www.vino.com/dettaglio/collio-doc-pinot-bianco-talis-venica-e-venica-2021.html,2021,"PINOT BIANCO ""TÀLIS"" Venica & Venica Doc Collio  ","PINOT BIANCO ""TÀLIS"" Venica & Venica Doc Collio  ",,
,MAGNUM, 89.00,https://www.anticobroilo.com/portfolio-item/schioppettino/,2020,SCHIOPPETTINO Antico Broilo Doc COF  ,SCHIOPPETTINO Antico Broilo Doc COF  ,3 - 2019,
,MAGNUM, 185.00,https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Schioppettino_ITA.pdf,2012,SCHIOPPETTINO Moschioni Doc COF   ,SCHIOPPETTINO Moschioni Doc COF   ,1 - 2011 | Magnum,
,MAGNUM, 125.00,https://lacastellada.it/schede-tecniche/Rosso_della_Castellada.pdf,2009,ROSSO DELLA CASTELLADA  La Castellada Doc Collio  ,ROSSO DELLA CASTELLADA  La Castellada Doc Collio  ,"MERLOT, CABERNET SAUVIGNON | Magnum",
,MAGNUM, 110.00,https://www.callmewine.com/sacrisassi-rosso-due-terre-2018-P33918.htm,2018,SACRISASSI  Le due Terre Doc COF ,SACRISASSI  Le due Terre Doc COF ,"SCHIOPPETTINO, REFOSCO",
,MAGNUM, 160.00,https://www.winekissyou.com/prodotto/friuli-colli-orientali-sosso-riserva-doc-2016-livio-felluga/?utm_source=google&utm_medium=google+shopping&utm_content=23735&utm_source=google&utm_medium=cpc&campaignid=17614147830&adgroupid=&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIDsXbCMavZ8iczZ5H9ZEGOttYOr6hZwm4rRbhreaQ7iHr_DQkUfTexoCXl0QAvD_BwE&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIDsXbCMavZ8iczZ5H9ZEGOttYOr6hZwm4rRbhreaQ7iHr_DQkUfTexoCXl0QAvD_BwE,2016,SOSSÒ ROSSO Riserva  Livio Felluga Doc COF ,SOSSÒ ROSSO Riserva  Livio Felluga Doc COF ,"REFOSCO, MERLOT, PIGNOLO",
,MAGNUM, 105.00,https://www.callmewine.com/braide-alte-livon-2019-P35799.htm,2018,BRAIDE ALTE  Livon IGT Venezia Giulia ,BRAIDE ALTE  Livon IGT Venezia Giulia ,"CHARDONNAY, SAUVIGNON, PICOLIT, MOSCATO GIALLO",
,MAGNUM, 85.00,https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Bisest_ITA.pdf,2014,ROSSO BISEST  Moschioni Doc COF  ,ROSSO BISEST  Moschioni Doc COF  ,"PIGNOLO, SCHIOPPETTINO | Magnum",
,MAGNUM, 135.00,https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_RossoCeltico_ITA.pdf,2013,ROSSO CELTICO Riserva  Moschioni Doc COF   ,ROSSO CELTICO Riserva  Moschioni Doc COF   ,"MERLOT, CABERNET SAUVIGNON | Magnum | 1 - 2011",
,MAGNUM, 120.00,https://www.marcofelluga.com/vini/collio-rosso-riserva-degli-orzoni-russiz-superiore/,2015,ROSSO DEGLI ORZONI  Russiz Superiore Doc Collio ,ROSSO DEGLI ORZONI  Russiz Superiore Doc Collio ,"MERLOT, CABERNET SAUVIGNON, CABERNET FRANC",
,MAGNUM, 95.00,https://sturm.it/i-nostri-vini/merlot/,2016,MERLOT Oscar Sturm Doc Collio   ,MERLOT Oscar Sturm Doc Collio   ,Magnum,
,MAGNUM, 128.00,https://www.musella.it/amarone-della-valpolicella-docg/,2011,AMARONE della Valpolicella Musella Docg   ,AMARONE della Valpolicella Musella Docg   ,Magnum,
,MAGNUM, 230.00,https://www.masi.it/files/masi_riservacostasera_i.pdf,2016,AMARONE Classico Riserva “COSTASERA” Masi Docg ,AMARONE Classico Riserva “COSTASERA” Masi Docg ,,
,MAGNUM, 69.00,https://www.sartoriwineshop.com/prodotto/i-saltari-valpolicella-superiore-doc/,2013,VALPOLICELLA Superiore I Saltari Doc   ,VALPOLICELLA Superiore I Saltari Doc   ,Magnum,
,MAGNUM, 85.00,https://www.zenato.it/images/2019/schede-pdf-vini-ita/Ripassa_rev.pdf,2017,VALPOLICELLA Superiore Ripasso “RIPASSA” Zenato Doc  -1 bott. 2015  ,VALPOLICELLA Superiore Ripasso “RIPASSA” Zenato Doc  -1 bott. 2015  ,Magnum,
,MAGNUM, 95.00,https://www.callmewine.com/rosso-della-casa-venegazzu-2017-P35395.htm?gclid=CjwKCAjww8mWBhABEiwAl6-2RS0cF-gkEAp_QsUD7jD6Ebc8XnCGZGS4ruCyvoDHlvcfz9id_rFSwBoCHBkQAvD_BwE,2017,ROSSO DELLA CASA  Conte Loredan Gasparini Montello Doc ,ROSSO DELLA CASA  Conte Loredan Gasparini Montello Doc ,"CABERNET SAUVIGNON, CABERNET FRANC, MERLOT, MALBEC",
,MAGNUM, 65.00,https://www.masi.it/files/masi_brolo_campofiorin_oro_it.pdf,2017,BROLO “CAMPOFIORIN ORO”  Masi Rosso del Veronese IGT ,BROLO “CAMPOFIORIN ORO”  Masi Rosso del Veronese IGT ,"CORVINA, RONDINELLA, OSELETA",
,MAGNUM, 130.00,https://venetino.it/products/nasi-rossi-2010?variant=41053226958997,2013,NASI ROSSI  Maso di Villa Colli di Conegliano Docg     ,NASI ROSSI  Maso di Villa Colli di Conegliano Docg     ,"MERLOT, CABERNET SAUVIGNON, CABERNET FRANC | 1 - 2010 | Magnum",
,MAGNUM, 99.00,https://www.pojeresandri.com/wp-content/uploads/2019/09/Pinot-Nero-Rodel-Pianezzi.pdf?x45718,2016,PINOT NERO “RODEL PIANEZZI” Pojer & Sandri IGT   ,PINOT NERO “RODEL PIANEZZI” Pojer & Sandri IGT   ,Magnum,
,MAGNUM, 110.00,https://www.shop.hofstatter.com/it/eur/it/prodotti/vigna-steinraffler-lagrein-alto-adige-doc-2017-j-hofstatter.html,2017,"LAGREIN ""STEINRAFFLER"" J. Hofstatter Doc Südtirol   ","LAGREIN ""STEINRAFFLER"" J. Hofstatter Doc Südtirol   ",Magnum,
,MAGNUM, 75.00,https://www.cantina-terlano.com/it/weinbrief/?w-id=100&l-id=7,2017,LAGREIN Riserva “GRIES” Terlan Doc Südtirol  ,LAGREIN Riserva “GRIES” Terlan Doc Südtirol  ,Magnum,
,MAGNUM, 95.00,https://www.cantina-terlano.com/it/weinbrief/?w-id=97&l-id=13,2019,PINOT BIANCO “VORBERG” Terlan Doc Südtirol  ,PINOT BIANCO “VORBERG” Terlan Doc Südtirol  ,1 - 2018,
,MAGNUM, 130.00,"https://www.callmewine.com/pinot-nero-praepositus-abbazia-di-novacella-2018-P34209.htm#:~:text=Il%20Pinot%20Nero%20%E2%80%9CPraepositus%E2%80%9D%20Riserva,coltivazione%20del%20vitigno%20di%20Borgogna.",2018,PINOT NERO Riserva “PRAEPOSITUS” A. di Novacella Doc Südtirol ,PINOT NERO Riserva “PRAEPOSITUS” A. di Novacella Doc Südtirol ,,
,MAGNUM, 120.00,https://www.elenawalch.com/it/shop/,2017,"PINOT NERO Riserva ""LUDWIG"" Elena Walch Doc Südtirol ","PINOT NERO Riserva ""LUDWIG"" Elena Walch Doc Südtirol ",,
,MAGNUM, 90.00,https://www.franz-haas.it/wp-content/uploads/2021/04/13-PinotNero_ITA.pdf,2021,PINOT NERO Franz Haas Doc Südtirol     ,PINOT NERO Franz Haas Doc Südtirol     , - 2020 | 3 - 2018 | Magnum,
,MAGNUM, 110.00,https://www.girlan.it/it/weinbrief/?id=236,2019,PINOT NERO Riserva “FLORA” Girlan Doc Südtirol   ,PINOT NERO Riserva “FLORA” Girlan Doc Südtirol   ,Magnum,
,MAGNUM, 140.00,https://www.girlan.it/it/weinbrief/?id=236,2019,PINOT NERO Riserva “TRATTMANN” Girlan Doc Südtirol    ,PINOT NERO Riserva “TRATTMANN” Girlan Doc Südtirol    ,2 - 2017 | Magnum,
,MAGNUM, 130.00,https://www.shop.hofstatter.com/it/eur/it/prodotti/riserva-mazon-pinot-nero-alto-adige-doc-2019-j-hofstatter,2018,"PINOT NERO Riserva ""MAZON"" J. Hofstatter Doc Südtirol ","PINOT NERO Riserva ""MAZON"" J. Hofstatter Doc Südtirol ",,
,MAGNUM, 280.00,https://www.manincor.com/it/mason-di-mason.html,2020,"PINOT NERO Riserva ""MASON DI MASON” Manincor Doc Südtirol ","PINOT NERO Riserva ""MASON DI MASON” Manincor Doc Südtirol ",,
,MAGNUM, 85.00,https://static1.squarespace.com/static/508560dfe4b02e0cbd20489f/t/54b6868ee4b0c2baff7e618c/1421248142082/Maso+Thaler+Scheda+Pinot+Nero.pdf,2018,PINOT NERO Maso Thaler Doc Südtirol ,PINOT NERO Maso Thaler Doc Südtirol ,,
,MAGNUM, 120.00,https://masothaler.it/maso-thaler-pinot-nero-riserva-680,2017,"PINOT NERO Maso Thaler Riserva ""680"" Doc Südtirol ","PINOT NERO Maso Thaler Riserva ""680"" Doc Südtirol ",,
,MAGNUM, 125.00,https://www.stmichael.it/media/wine_fotos/pdf/it_Alto%20Adige%20DOC%20Pinot%20Noir%20Riserva%20Sanct%20Valentin_2019.pdf,2018,"PINOT NERO Riserva ""SANCT VALENTIN"" San Michele Appiano Doc Südtirol ","PINOT NERO Riserva ""SANCT VALENTIN"" San Michele Appiano Doc Südtirol ",,
,MAGNUM, 135.00,https://www.cantina-terlano.com/it/vini/quarz-11/,2019,SAUVIGNON “QUARZ” Terlan Doc Südtirol ,SAUVIGNON “QUARZ” Terlan Doc Südtirol ,,
,MAGNUM, 125.00,https://www.cantina-terlano.com/it/vini/nova-domus-5/,2018,NOVA DOMUS  Terlan Doc Südtirol ,NOVA DOMUS  Terlan Doc Südtirol ,"PINOT BIANCO, CHARDONNAY, SAUVIGNON BLANC",
,MAGNUM, 60.00,https://www.cantina-terlano.com/it/vini/terlaner-16/,2020,TERLANER Classico  Terlan Doc Südtirol  ,TERLANER Classico  Terlan Doc Südtirol  ,"PINOT BIANCO, CHARDONNAY, SAUVIGNON BLANC | Magnum",
,MAGNUM, 155.00,https://www.braida.it/wp-content/uploads/2022/03/Bricco-dell-uccellone.pdf,2018,"BARBERA D’ASTI ""BRICO DELL'UCCELLONE"" Braida di Giacomo Bologna Docg ","BARBERA D’ASTI ""BRICO DELL'UCCELLONE"" Braida di Giacomo Bologna Docg ",,
,MAGNUM, 65.00,https://www.la-spinetta.com/wp-content/uploads/2021/06/ca-di-pian-2018.pdf,2016,BARBERA D’ASTI “CA’ DI PIAN” La Spinetta Docg  ,BARBERA D’ASTI “CA’ DI PIAN” La Spinetta Docg  ,Magnum,
,MAGNUM, 265.00,https://www.callmewine.com/barolo-vigna-del-gris-conterno-fantino-2017-P29720.htm,2019,BAROLO “GINESTRA VIGNA DEL GRIS” Conterno Fantino Docg ,BAROLO “GINESTRA VIGNA DEL GRIS” Conterno Fantino Docg ,,
,MAGNUM, 290.00,https://www.wineshop.it/it/barolo-vigna-sori-ginestra-conterno-fantino.html,2019,BAROLO “VIGNA SORÌ GINESTRA” Conterno Fantino Docg ,BAROLO “VIGNA SORÌ GINESTRA” Conterno Fantino Docg ,,
,MAGNUM, 280.00,https://www.elviocogno.com/wp-content/uploads/2015/11/03-barolo-vignaelena-it.pdf,2014,BAROLO Riserva “VIGNA ELENA” Elvio Cogno Docg .  ,BAROLO Riserva “VIGNA ELENA” Elvio Cogno Docg .  ,Magnum,
,MAGNUM, 130.00,https://www.marcarini.it/images/schede/IT/Brunate_IT.pdf,2006,BAROLO “BRUNATE” Marcarini Docg   ,BAROLO “BRUNATE” Marcarini Docg   ,Magnum,
,MAGNUM, 620.00,https://www.roagna.com/wp-content/uploads/2015/07/04-Barolo-pira.pdf,2011,BAROLO “PIRA” Roagna Docg   ,BAROLO “PIRA” Roagna Docg   ,Magnum,
,MAGNUM, 79.00,https://www.callmewine.com/nebbiolo-ginestrino-conterno-fantino-2019-P30893.htm,2021,NEBBIOLO “GINESTRINO” Conterno Fantino Langhe Doc ,NEBBIOLO “GINESTRINO” Conterno Fantino Langhe Doc ,,
,MAGNUM, 69.00,https://www.massolino.it/wp-content/uploads/Langhe-DOC-Nebbiolo-IT-Massolino.pdf,2013,NEBBIOLO Massolino Langhe Doc  ,NEBBIOLO Massolino Langhe Doc  ,Magnum,
,MAGNUM, 290.00,https://acrobat.adobe.com/link/review?uri=urn:aaid:scds:US:5ab8091d-3ff6-3724-a64a-1f7073f41ee7#pageNum=1,2014,BRUNELLO DI MONTALCINO Tenuta Le Potazzine Docg  ,BRUNELLO DI MONTALCINO Tenuta Le Potazzine Docg  ,Magnum,
,MAGNUM, 380.00,https://www.avignonesi.it/it/portfolio-item/5050/,2016,50&50  Capannelle Toscana IGT ,50&50  Capannelle Toscana IGT ,"SANGIOVESE, MERLOT",
,MAGNUM, 320.00,https://www.tenutaluce.com/api/pdf/?wine=luce&year=2016&language=it,2016,LUCE  M. de Frescobaldi Toscana IGT  ,LUCE  M. de Frescobaldi Toscana IGT  ,"MERLOT, SANGIOVESE | Magnum",
,MAGNUM, 105.00,https://www.tenutaluce.com/api/pdf/?wine=lucente&year=2018&language=it,2019,LUCENTE  M. de Frescobaldi Toscana IGT ,LUCENTE  M. de Frescobaldi Toscana IGT ,"MERLOT, SANGIOVESE",
,MAGNUM, 530.00,"https://www.enosearcher.it/bottiglia/montevertine-toscana-igt-le-pergole-torte-2018/#:~:text=Montevertine%20Toscana%20Le%20Pergole%20Torte,fiori%20rossi%2C%20spezie%20e%20grafite.",2019,LE PERGOLE TORTE  Montevertine Toscana IGT ,LE PERGOLE TORTE  Montevertine Toscana IGT ,SANGIOVESE 100%,
