ok,type,name,winery_name,area,size,vintage,price,details,tech_sheet,internal_notes,info,matched_name,matched_winery_name,matched_id,matched_original_id,score
TRUE,RED,BAROLO Riserva “VIGNA ELENA” Elvio Cogno Docg,BAROLO Riserva “VIGNA ELENA” Elvio Cogno Docg,,BOTTLE,2014,140,1 - 2009 mattoni,https://www.elviocogno.com/wp-content/uploads/2015/11/03-barolo-vignaelena-it.pdf,1 - 2009 mattoni https://www.elviocogno.com/wp-content/uploads/2015/11/03-barolo-vignaelena-it.pdf,,Vigna Elena Barolo Riserva,Elvio Cogno,wine_01h0b4rjgwcdcnz83p7gpq85w7,,58.4693
TRUE,RED,"BAROLO “DAGROMIS"" Gaja Docg","BAROLO “DAGROMIS"" Gaja Docg",,BOTTLE,2018,110,3 - 2017 | 1 -2015,https://www.winedoor.it/barolo-dagromis-docg-gaja.html,3 - 2017 | 1 -2015 https://www.winedoor.it/barolo-dagromis-docg-gaja.html,,Dagromis Barolo,Gaja,wine_01gzr4ksppt0jb18tnmca890vq,66164,44.280323
TRUE,RED,"BAROLO “SPERSS"" Gaja Docg","BAROLO “SPERSS"" Gaja Docg",,BOTTLE,2017,420,,https://www.callmewine.com/barolo-sperss-gaja-2017-P35573.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb2NxDPMaqic7hS1H_KvvDFJhZueWb1E3elWpcEYbtZOXrZn6G3zMW0aAqSNEALw_wcB, https://www.callmewine.com/barolo-sperss-gaja-2017-P35573.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb2NxDPMaqic7hS1H_KvvDFJhZueWb1E3elWpcEYbtZOXrZn6G3zMW0aAqSNEALw_wcB,,Sperss Barolo,Gaja,wine_01gzr4kspp7qb0nmb3p3cs0zz4,66194,41.2166
TRUE,RED,BAROLO “VIGNETO CAMPE” La Spinetta Docg,BAROLO “VIGNETO CAMPE” La Spinetta Docg,,BOTTLE,2014,200,3 - 2011,https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barolo-campe-docg-2014-it.pdf,3 - 2011 https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barolo-campe-docg-2014-it.pdf,,Vürsù Barolo Campè,La Spinetta,wine_01gzr4kt1pk11tgn836mjdgz3c,,37.228024
TRUE,RED,BAROLO “VIGNETO CAMPE” La Spinetta Docg,BAROLO “VIGNETO CAMPE” La Spinetta Docg,,BOTTLE,2009,220,,https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barolo-campe-docg-2014-it.pdf, https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barolo-campe-docg-2014-it.pdf,,Vürsù Barolo Campè,La Spinetta,wine_01gzr4kt1pk11tgn836mjdgz3c,,37.228024
TRUE,RED,BAROLO “VIGNETO GARRETTI” La Spinetta Docg,BAROLO “VIGNETO GARRETTI” La Spinetta Docg,,BOTTLE,2018,99,,https://www.la-spinetta.com/wp-content/uploads/2020/02/barolo-garretti-2018-ita.pdf, https://www.la-spinetta.com/wp-content/uploads/2020/02/barolo-garretti-2018-ita.pdf,,Vigneto Garretti Barolo,La Spinetta,wine_01gzr4kt1qmz1gfvad5ffm09z6,,47.856842
FALSE,RED,"BAROLO ""SERRELUNGA"" Massolino Docg","BAROLO ""SERRELUNGA"" Massolino Docg",,BOTTLE,2017,69,,https://www.massolino.it/wp-content/uploads/Massolino_Barolo-DOCG_ITA.pdf, https://www.massolino.it/wp-content/uploads/Massolino_Barolo-DOCG_ITA.pdf,,Rosa Massolino Barolo,Massolino Giovanni,wine_01gzr4ksg2zszf16cmxe0y6ja9,9381638,39.01525
TRUE,RED,BAROLO Classico Oddero Docg,BAROLO Classico Oddero Docg,,BOTTLE,2018,75,,https://www.oddero.it/images/pdf/it/Barolo.pdf, https://www.oddero.it/images/pdf/it/Barolo.pdf,,Barolo,Oddero,wine_01h0my5sexqpgjdmhtn3m9dewq,,32.25993
TRUE,RED,"BAROLO ""BUSSÌA"" Parusso Docg","BAROLO ""BUSSÌA"" Parusso Docg",,BOTTLE,2018,150,,https://www.parusso.com/images/vini/bussia/scheda_barolo_docg_bussia.pdf, https://www.parusso.com/images/vini/bussia/scheda_barolo_docg_bussia.pdf,,Barolo Bussia,Parusso,wine_01h0my5sexpr96m989f1pqj4zw,,41.43356
TRUE,RED,"BAROLO ""PERARMANDO"" Parusso Docg","BAROLO ""PERARMANDO"" Parusso Docg",,BOTTLE,2018,75,,https://www.parusso.com/images/vini/barolo/perarmando_it.pdf, https://www.parusso.com/images/vini/barolo/perarmando_it.pdf,,Perarmando Barolo,Parusso,wine_01gzr4kscqj6h9w9rp9gsh81v1,10107117,47.852516
TRUE,RED,"BAROLO ""BUSSÌA"" Prunotto Docg","BAROLO ""BUSSÌA"" Prunotto Docg",,BOTTLE,2017,105,,https://www.prunotto.it/it/vino/bussia-barolo-docg/?wineyear=2017&gen_pdf=1, https://www.prunotto.it/it/vino/bussia-barolo-docg/?wineyear=2017&gen_pdf=1,,Barolo Bussia,Prunotto,wine_01gzr4kt7qrh9g1r2sfq35jvst,,40.439293
TRUE,RED,BAROLO Rocche dei Manzoni Docg,BAROLO Rocche dei Manzoni Docg,,BOTTLE,2018,75,,https://www.rocchedeimanzoni.it/wp-content/uploads/2018/12/05_barolo-docg-it-min.pdf, https://www.rocchedeimanzoni.it/wp-content/uploads/2018/12/05_barolo-docg-it-min.pdf,,Barolo (Rocche),Rocche dei Manzoni,wine_01h0my5sexmwsha8fgg7n6159b,,47.471607
TRUE,RED,"BAROLO ""CASTIGLIONE"" Vietti Docg","BAROLO ""CASTIGLIONE"" Vietti Docg",,BOTTLE,2018,80,,https://www.vietti.com/wp-content/uploads/Vietti_Barolo-Castiglione-2018_IT.pdf, https://www.vietti.com/wp-content/uploads/Vietti_Barolo-Castiglione-2018_IT.pdf,,Barolo Castiglione,Vietti,wine_01gzr4kt7rmtqah8vf04j2jwxa,,43.87011
TRUE,RED,"BAROLO ""LAZZARITO"" Vietti Docg","BAROLO ""LAZZARITO"" Vietti Docg",,BOTTLE,2018,270,,https://www.vietti.com/wp-content/uploads/Vietti_Barolo-Lazzarito-2018_IT.pdf, https://www.vietti.com/wp-content/uploads/Vietti_Barolo-Lazzarito-2018_IT.pdf,,Barolo Lazzarito,Vietti,wine_01gzr4kt7r5pny6wr77tb9cz11,,45.37388
TRUE,RED,"BAROLO ""CEREQUIO"" Vietti Docg","BAROLO ""CEREQUIO"" Vietti Docg",,BOTTLE,2018,270,,https://www.vietti.com/wp-content/uploads/Vietti_Barolo-Cerequio-2018_IT.pdf, https://www.vietti.com/wp-content/uploads/Vietti_Barolo-Cerequio-2018_IT.pdf,,Cerequio Barolo,Vietti,wine_01gzr4kt7rgv6848dfb7z4r84h,,44.572197
TRUE,RED,DOLCETTO “PAPÁ CELSO” Abbona Marziano Dogliani Docg,DOLCETTO “PAPÁ CELSO” Abbona Marziano Dogliani Docg,,BOTTLE,2016,38,,https://www.abbona.com/wp-content/uploads/2015/03/Pap%C3%A0-Celso-2017-2.pdf, https://www.abbona.com/wp-content/uploads/2015/03/Pap%C3%A0-Celso-2017-2.pdf,,Papà Celso Dolcetto,Abbona,wine_01h0qsxn5x6r94r1wzwmv53wsn,,44.97068
TRUE,RED,DOLCETTO “TRIFOLÈ” Bruno Rocca Dolcetto d’Alba Doc,DOLCETTO “TRIFOLÈ” Bruno Rocca Dolcetto d’Alba Doc,,BOTTLE,2019,29,,https://www.brunorocca.it/vini/dolcetto-dalba-doc-trifole/, https://www.brunorocca.it/vini/dolcetto-dalba-doc-trifole/,,Trifolé Dolcetto d''Alba,Bruno Rocca,wine_01h0my5t2ntjvmpn6s9at78xy0,,49.065174
FALSE,RED,DOLCETTO “BARTUROT” Ca' Viola Doc,DOLCETTO “BARTUROT” Ca' Viola Doc,,BOTTLE,2019,29,6 - 2016,http://www.caviola.com/pdf/DOLCETTO_D_ALBA_BARTUROT_ITA.pdf,6 - 2016 http://www.caviola.com/pdf/DOLCETTO_D_ALBA_BARTUROT_ITA.pdf,,Langhe Dolcetto,Cantina del Dolcetto di Dogliani,wine_01h0my5tete8xfz029tnfpyvx8,,20.898222
TRUE,RED,DOLCETTO “ROSSANA” Ceretto Doc,DOLCETTO “ROSSANA” Ceretto Doc,,BOTTLE,2020,29,,https://www.ceretto.com/uploads/public/2202_ceretto-dolcetto-doc-rossana.pdf, https://www.ceretto.com/uploads/public/2202_ceretto-dolcetto-doc-rossana.pdf,,Dolcetto D''Alba Rossana,Ceretto,wine_01gzr4kt6epdnjf9qax3c3x132,,35.790005
TRUE,RED,DOLCETTO Elio Altare Doc,DOLCETTO Elio Altare Doc,,BOTTLE,2020,29,,https://www.ceretto.com/uploads/public/2202_ceretto-dolcetto-doc-rossana.pdf, https://www.ceretto.com/uploads/public/2202_ceretto-dolcetto-doc-rossana.pdf,,Dolcetto d''Alba,Elio Altare,wine_01h0my5t4fj1jzvnr8dyc3cbx9,,44.729015
FALSE,RED,GATTINARA Nervi Alto Piemonte Gattinara Docg,GATTINARA Nervi Alto Piemonte Gattinara Docg,,BOTTLE,2019,89,NEBBIOLO,https://www.callmewine.com/gattinara-molsino-nervi-2016-P27753.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb3NDB9nLoYOqVhWPMhYkevrKFTDUeA2B2gDqfK1af3EVnk9EXWgDS4aAvSDEALw_wcB,NEBBIOLO https://www.callmewine.com/gattinara-molsino-nervi-2016-P27753.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb3NDB9nLoYOqVhWPMhYkevrKFTDUeA2B2gDqfK1af3EVnk9EXWgDS4aAvSDEALw_wcB,,Gattinara,Sergio Gattiara,wine_01gzr4kse79qe1cf378s50x06a,1938930,63.68091
FALSE,RED,"GATTINARA ""VIGNA VALFERANA"" Nervi Alto Piemonte Gattinara Docg","GATTINARA ""VIGNA VALFERANA"" Nervi Alto Piemonte Gattinara Docg",,BOTTLE,2018,175,NEBBIOLO,https://www.altopiemonteitalia.com/Gattinara-Vigna-Valferana-Nervi-Conterno,NEBBIOLO https://www.altopiemonteitalia.com/Gattinara-Vigna-Valferana-Nervi-Conterno,,Gattinara,Sergio Gattiara,wine_01gzr4kse79qe1cf378s50x06a,1938930,63.68091
TRUE,RED,"NEBBIOLO ""GIBLIN"" Ca'Viola Langhe Doc","NEBBIOLO ""GIBLIN"" Ca'Viola Langhe Doc",,BOTTLE,2019,36,4 - 2017,https://www.tannico.it/langhe-nebbiolo-doc-giblin-2018-ca-viola.html,4 - 2017 https://www.tannico.it/langhe-nebbiolo-doc-giblin-2018-ca-viola.html,,Giblin Nebbiolo Langhe,Ca'Viola,wine_01gzr4ksdshw9d6eyph50ks9zs,1232796,46.080307
TRUE,RED,NEBBIOLO “BERNARDINA” Ceretto Doc,NEBBIOLO “BERNARDINA” Ceretto Doc,,BOTTLE,2020,36,9 - 2019,https://www.ceretto.com/uploads/public/2213_ceretto-nebbiolo-doc-bernardina.pdf,9 - 2019 https://www.ceretto.com/uploads/public/2213_ceretto-nebbiolo-doc-bernardina.pdf,,Nebbiolo d''Alba Bernardina,Ceretto,wine_01gzr4kt6e57qeprbbe7k7g6rg,,40.11681
FALSE,RED,NEBBIOLO E. Pira e Figli - Chiara Boschis Docg,NEBBIOLO E. Pira e Figli - Chiara Boschis Docg,,BOTTLE,2020,59,,https://www.callmewine.com/nebbiolo-chiara-boschis-e-pira-figli-2019-P34253.htm, https://www.callmewine.com/nebbiolo-chiara-boschis-e-pira-figli-2019-P34253.htm,,Cuveé Chiara Barolo,E. Pira & Figli,wine_01gzr4kt3h3ahqk5yyew2w3vrd,,45.408947
TRUE,RED,NEBBIOLO “GINESTRINO” Conterno Fantino Langhe Doc,NEBBIOLO “GINESTRINO” Conterno Fantino Langhe Doc,,BOTTLE,2021,36,,https://www.callmewine.com/nebbiolo-ginestrino-conterno-fantino-2019-P30893.htm, https://www.callmewine.com/nebbiolo-ginestrino-conterno-fantino-2019-P30893.htm,,Nebbiolo Langhe Ginestrino,Conterno Fantino,wine_01gzr4ksjegwegeg14ry41e9rq,16644,62.108967
TRUE,RED,"NEBBIOLO ""MARGHE"" Damilano Langhe Doc","NEBBIOLO ""MARGHE"" Damilano Langhe Doc",,BOTTLE,2019,34,,http://cantinedamilano.it/wp-content/uploads/2017/11/08-Langhe-Nebbiolo-Marghe.pdf, http://cantinedamilano.it/wp-content/uploads/2017/11/08-Langhe-Nebbiolo-Marghe.pdf,,Nebbiolo Langhe Marghe,Damilano,wine_01h0my5rn1r4nrrdj6752599v4,,50.959503
TRUE,RED,NEBBIOLO “CAPISME” Domenico Clerico Langhe Doc,NEBBIOLO “CAPISME” Domenico Clerico Langhe Doc,,BOTTLE,2018,36,,https://www.callmewine.com/nebbiolo-capisme-e-clerico-2020-P34450.htm, https://www.callmewine.com/nebbiolo-capisme-e-clerico-2020-P34450.htm,,Nebbiolo Langhe Capisme-e,Domenico Clerico,wine_01gzr4kt5y6jqdf4sxkeq5ws5k,,57.611897
TRUE,RED,NEBBIOLO Classico Elio Altare Docg,NEBBIOLO Classico Elio Altare Docg,,BOTTLE,2021,34,,https://www.callmewine.com/nebbiolo-elio-altare-2020-P33256.htm, https://www.callmewine.com/nebbiolo-elio-altare-2020-P33256.htm,,Langhe Nebbiolo,Elio Altare,wine_01h0my5rn42xw91mmgrntqs511,,45.367226
TRUE,RED,NEBBIOLO “MONTEGRILLI” Elvio Cogno Langhe Doc,NEBBIOLO “MONTEGRILLI” Elvio Cogno Langhe Doc,,BOTTLE,2019,34,3 - 2018,https://www.elviocogno.com/wp-content/uploads/2015/11/10-nebbiolo-it.pdf,3 - 2018 https://www.elviocogno.com/wp-content/uploads/2015/11/10-nebbiolo-it.pdf,,Montegrilli Nebbiolo Langhe,Elvio Cogno,wine_01h0qsxnd91sx44qkmr3mtfncn,,59.547054
TRUE,RED,NEBBIOLO La Spinetta Langhe Doc,NEBBIOLO La Spinetta Langhe Doc,,BOTTLE,2019,39,3 - 2016,https://www.la-spinetta.com/wp-content/uploads/2020/02/langhe-nebbiolo-2019-ita-1.pdf,3 - 2016 https://www.la-spinetta.com/wp-content/uploads/2020/02/langhe-nebbiolo-2019-ita-1.pdf,,Langhe Nebbiolo,La Spinetta,wine_01gzr4kt1kbzebshgcpv4j4wdk,,39.020042
TRUE,RED,NEBBIOLO Massolino Langhe Doc,NEBBIOLO Massolino Langhe Doc,,BOTTLE,2019,34,1 - 2015 mattoni,https://www.massolino.it/wp-content/uploads/Langhe-DOC-Nebbiolo-IT-Massolino.pdf,1 - 2015 mattoni https://www.massolino.it/wp-content/uploads/Langhe-DOC-Nebbiolo-IT-Massolino.pdf,,Nebbiolo Langhe,Massolino,wine_01gzr4ksg1ajt276ehrtmt9nf9,79969,39.205673
TRUE,RED,NEBBIOLO Oddero Langhe Doc,NEBBIOLO Oddero Langhe Doc,,BOTTLE,2020,36,8 - 2019 | 1 - 2018 vetro,https://www.oddero.it/images/pdf/it/Langhe_nebbiolo.pdf,8 - 2019 | 1 - 2018 vetro https://www.oddero.it/images/pdf/it/Langhe_nebbiolo.pdf,,Nebbiolo Langhe,Oddero,wine_01h0my5rn3fd1y7q4z6h67yna5,,37.984604
FALSE,RED,NEBBIOLO Rocche dei Manzoni Doc,NEBBIOLO Rocche dei Manzoni Doc,,BOTTLE,2019,34,,https://www.rocchedeimanzoni.it/wp-content/uploads/2018/12/08_langhe-doc-nebbiolo-it-min.pdf, https://www.rocchedeimanzoni.it/wp-content/uploads/2018/12/08_langhe-doc-nebbiolo-it-min.pdf,,Bricco Manzoni,Rocche dei Manzoni,wine_01h0my5te4x4jg26sqsp31kfsf,,41.347366
TRUE,RED,"NEBBIOLO ""PERBACCO"" Vietti Doc","NEBBIOLO ""PERBACCO"" Vietti Doc",,BOTTLE,2020,34,,https://www.vietti.com/vini/nebbiolo-perbacco/nebbiolo-perbacco-2019/, https://www.vietti.com/vini/nebbiolo-perbacco/nebbiolo-perbacco-2019/,,Perbacco Nebbiolo,Vietti,wine_01gzr4kt7rqwdh3c9mffcjqj0q,,46.20043
TRUE,RED,CREMES Gaja Langhe Doc,CREMES Gaja Langhe Doc,,BOTTLE,2018,59,"PINOT NERO,DOLCETTO | 2 - 2016",https://www.callmewine.com/cremes-gaja-2019-P27362.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb09QIwsr79vItaB3qkDX8KvDMwNdfwOwIvNe55Xpm-g9SNhjW-4HjIaAhFQEALw_wcB,"PINOT NERO,DOLCETTO | 2 - 2016 https://www.callmewine.com/cremes-gaja-2019-P27362.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb09QIwsr79vItaB3qkDX8KvDMwNdfwOwIvNe55Xpm-g9SNhjW-4HjIaAhFQEALw_wcB",,Cremes Langhe,Gaja,wine_01gzr4ksppd270rmhp05yw7cnd,1136040,38.240883
TRUE,RED,BARBARESCO Riserva “BALUCHIN” Enzo Cocitto Docg,BARBARESCO Riserva “BALUCHIN” Enzo Cocitto Docg,,BOTTLE,2009,78,,https://www.xtrawine.com/it/vini/cocito-barbaresco-baluchin-riserva-2012/p29091, https://www.xtrawine.com/it/vini/cocito-barbaresco-baluchin-riserva-2012/p29091,,Barbaresco Baluchin Riserva,Cocito,wine_01h0my5scb51xv21f86xjnyhcr,,46.484783
FALSE,RED,BARBARESCO “PAJE” Roagna Docg,BARBARESCO “PAJE” Roagna Docg,,BOTTLE,2009,320,1 sotto tetto,https://www.roagna.com/wp-content/uploads/2015/02/03-Barbaresco-paje.pdf,1 sotto tetto https://www.roagna.com/wp-content/uploads/2015/02/03-Barbaresco-paje.pdf,,Luca Roagna Barbaresco,Roagna,wine_01h0my5sch2cq6kzrxc0wyep2f,,38.27531
TRUE,RED,BAROLO Parusso Docg,BAROLO Parusso Docg,,BOTTLE,2013,58,,https://www.parusso.com/images/vini/langhenebbiolo/Langhe_nebbiolo_PARUSSO_IT_2022.pdf, https://www.parusso.com/images/vini/langhenebbiolo/Langhe_nebbiolo_PARUSSO_IT_2022.pdf,,Barolo,Parusso,wine_01h0my5sez5tz0empcgtadea5s,,34.063442
TRUE,RED,BAROLO “PIRA” Roagna Docg,BAROLO “PIRA” Roagna Docg,,BOTTLE,2009,320,1 sotto tetto,https://www.roagna.com/wp-content/uploads/2015/07/04-Barolo-pira.pdf,1 sotto tetto https://www.roagna.com/wp-content/uploads/2015/07/04-Barolo-pira.pdf,,Pira Barolo,Roagna,wine_01gzr4kt5zqvt4at8zjhb0m6gf,,42.32221
TRUE,RED,BAROLO “BRICCO PERNICE” Elvio Cogno Docg,BAROLO “BRICCO PERNICE” Elvio Cogno Docg,,BOTTLE,2010,116,mattoni,https://www.elviocogno.com/wp-content/uploads/2015/11/02-barolo-briccopernice-it.pdf,mattoni https://www.elviocogno.com/wp-content/uploads/2015/11/02-barolo-briccopernice-it.pdf,,Bricco Pernice Barolo,Elvio Cogno,wine_01h0my5sf2s8gbn9h9rqqjg7vk,,55.616898
TRUE,RED,BAROLO “TERLO RAVERA” Abbona Marziano Docg,BAROLO “TERLO RAVERA” Abbona Marziano Docg,,BOTTLE,2004,89,mattoni,https://www.callmewine.com/barolo-ravera-abbona-2015-P23210.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb0Rp4ljOwA54UI4RwEcaHNjKVFf4Tg_bv3D4UgFEGbBD3yRr5GbtTYaAjACEALw_wcB,mattoni https://www.callmewine.com/barolo-ravera-abbona-2015-P23210.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb0Rp4ljOwA54UI4RwEcaHNjKVFf4Tg_bv3D4UgFEGbBD3yRr5GbtTYaAjACEALw_wcB,,Barolo Terlo Ravera,Abbona,wine_01h0my5sezjt713t9x08s9n0jx,,49.486843
TRUE,RED,BAROLO “CERVIANO” Abbona Marziano Docg,BAROLO “CERVIANO” Abbona Marziano Docg,,BOTTLE,2011,89,,https://www.abbona.com/wp-content/uploads/2015/03/barolo-docg-cerviano-it-2011-1.pdf, https://www.abbona.com/wp-content/uploads/2015/03/barolo-docg-cerviano-it-2011-1.pdf,,Barolo Cerviano,Abbona,wine_01h0my5sf5ha4318dx99295q64,,44.15611
FALSE,WHITE,CHARDONNAY Monteverro IGT Toscana,CHARDONNAY Monteverro IGT Toscana,,BOTTLE,2016,130,,https://www.monteverro.com/app/uploads/2019/06/IT_CHARDONNAY_2016.pdf, https://www.monteverro.com/app/uploads/2019/06/IT_CHARDONNAY_2016.pdf,,Vermentino di Monteverro Toscana,Monteverro,wine_01gzr4kt10yzf7tf29pqyt107r,,45.850513
FALSE,WHITE,PALISTORTI DI VALGIANO Tenuta di Valgiano Colline Lucchesi Doc,PALISTORTI DI VALGIANO Tenuta di Valgiano Colline Lucchesi Doc,,BOTTLE,2016,34,"VERMENTINO, TREBBIANO, MALVASIA, GRECHETTO",https://www.tannico.it/colline-lucchesi-doc-palistorti-di-valgiano-2017-tenuta-di-valgiano.html,"VERMENTINO, TREBBIANO, MALVASIA, GRECHETTO https://www.tannico.it/colline-lucchesi-doc-palistorti-di-valgiano-2017-tenuta-di-valgiano.html",,Donna di Valiano Chardonnay,Valiano,wine_01h0qzm0rkbhjgverpz91x1mtj,,70.17807
TRUE,WHITE,POGGIO ALLE GAZZE Tenuta dell’ Ornellaia Toscana IGT,POGGIO ALLE GAZZE Tenuta dell’ Ornellaia Toscana IGT,,BOTTLE,2013,55,"SAUVIGNON BLANC, VIOGNER, VERMENTINO, VERDICCHIO | mattoni",https://www.ornellaia.com/wp-content/uploads/2022/03/PG2020-VINTAGE-SHEET-IT.pdf,"SAUVIGNON BLANC, VIOGNER, VERMENTINO, VERDICCHIO | mattoni https://www.ornellaia.com/wp-content/uploads/2022/03/PG2020-VINTAGE-SHEET-IT.pdf",,Poggio alle Gazze,Ornellaia,wine_01gzr4kt8429ngd7379nr5td8w,,51.287865
TRUE,WHITE,POMINO BIANCO Riserva “BENEFIZIO” C. di Pomino Doc,POMINO BIANCO Riserva “BENEFIZIO” C. di Pomino Doc,,BOTTLE,2013,42,CHARDONNAY | mattoni,,CHARDONNAY | mattoni ,,Benefizio Riserva Pomino Bianco,Castello Pomino,wine_01gzr4kss348s7ywj3zfqbtkz4,1127204,78.503944
TRUE,WHITE,"SAUVIGNON BLANC ""SERENA"" C. di Banfi Toscana IGT","SAUVIGNON BLANC ""SERENA"" C. di Banfi Toscana IGT",,BOTTLE,2018,26,,, ,,Serena Sauvignon Blanc,Banfi,wine_01gzr4ksgcbqwa5w8qhs6xf0kf,22906,36.687397
TRUE,RED,BRUNELLO DI MONTALCINO Biondi Santi Docg,BRUNELLO DI MONTALCINO Biondi Santi Docg,,BOTTLE,2016,260,2 - 2009 | 2 - 2011,https://www.biondisanti.it/pdfgen/sheet/77/461/it,2 - 2009 | 2 - 2011 https://www.biondisanti.it/pdfgen/sheet/77/461/it,,Brunello di Montalcino,Biondi-Santi,wine_01gzr4ksd3w8328ttr5b1njkxs,1558589,46.640785
FALSE,RED,BRUNELLO DI MONTALCINO Castel Giocondo Docg,BRUNELLO DI MONTALCINO Castel Giocondo Docg,,BOTTLE,2016,69,3 - 2013 | 1 - 2010,https://www.frescobaldi.com/it/pdf/castelgiocondo/2016,3 - 2013 | 1 - 2010 https://www.frescobaldi.com/it/pdf/castelgiocondo/2016,,Brunello di Montalcino,Cantina di Montalcino,wine_01gzr4ksd495jd2nppw10k2cyz,1155077,38.435455
TRUE,RED,BRUNELLO DI MONTALCINO “POGGIO ALLE MURA” C. di Banfi Docg,BRUNELLO DI MONTALCINO “POGGIO ALLE MURA” C. di Banfi Docg,,BOTTLE,2016,56,8 - 2013,https://www.callmewine.com/brunello-montalcino-poggio-alle-mura-banfi-2017-P38675.htm,8 - 2013 https://www.callmewine.com/brunello-montalcino-poggio-alle-mura-banfi-2017-P38675.htm,,Poggio alle Mura Brunello di Montalcino,Banfi,wine_01gzr4ksga1y9bvbrackprhjgv,1133661,49.15533
FALSE,RED,BRUNELLO DI MONTALCINO “RISERVA POGGIO ALL’ORO” C. Di Banfi Docg,BRUNELLO DI MONTALCINO “RISERVA POGGIO ALL’ORO” C. Di Banfi Docg,,BOTTLE,2012,160,,https://www.callmewine.com/brunello-poggio-all-oro-banfi-2013-P28536.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb3YoxqaCo7WvEl2nHAAgK1QPitemRSd-qAzAX9OtQjboYnfyRAe_pUaApzlEALw_wcB, https://www.callmewine.com/brunello-poggio-all-oro-banfi-2013-P28536.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb3YoxqaCo7WvEl2nHAAgK1QPitemRSd-qAzAX9OtQjboYnfyRAe_pUaApzlEALw_wcB,,Brunello di Montalcino Riserva,Cantina di Montalcino,wine_01h0f3cmcsbxxjnfjcr42tjtp1,,47.905926
TRUE,RED,BRUNELLO DI MONTALCINO Cerbaiona Docg,BRUNELLO DI MONTALCINO Cerbaiona Docg,,BOTTLE,2018,260,,https://www.tannico.it/brunello-di-montalcino-docg-2016-cerbaiona.html, https://www.tannico.it/brunello-di-montalcino-docg-2016-cerbaiona.html,,Brunello di Montalcino,Cerbaiona,wine_01h0f3cmcrmmwakxk8mfqt06v7,,45.984425
TRUE,RED,BRUNELLO DI MONTALCINO Gaja - Pieve Santa Restituta Docg,BRUNELLO DI MONTALCINO Gaja - Pieve Santa Restituta Docg,,BOTTLE,2016,96,7 - 2015,https://www.winedoor.it/brunello-di-montalcino-docg-pieve-santa-restituta-gaja.html,7 - 2015 https://www.winedoor.it/brunello-di-montalcino-docg-pieve-santa-restituta-gaja.html,,Pieve Santa Restituta Brunello di Montalcino,Gaja,wine_01gzr4ksd4mq78mgrkc03t10kd,1165708,53.824303
FALSE,RED,BRUNELLO LUCE M. de Frescobaldi Toscana Docg,BRUNELLO LUCE M. de Frescobaldi Toscana Docg,,BOTTLE,2017,160,,https://www.tenutaluce.com/api/pdf/?wine=brunello&year=2017&language=it, https://www.tenutaluce.com/api/pdf/?wine=brunello&year=2017&language=it,,Tenuta Frescobaldi di Castiglioni,Frescobaldi,wine_01gzr4ksh42egc1drg4x85mf2z,6811527,33.43339
TRUE,RED,BRUNELLO DI MONTALCINO Mastrojanni Docg,BRUNELLO DI MONTALCINO Mastrojanni Docg,,BOTTLE,2014,85,1 - 2013,https://www.mastrojanni.com/pdfgen/sheet/36/248/it,1 - 2013 https://www.mastrojanni.com/pdfgen/sheet/36/248/it,,Brunello di Montalcino,Mastrojanni,wine_01gzr4ksd7xxn6av2sket6k35p,57194,43.923687
FALSE,RED,BRUNELLO DI MONTALCINO Solaria Docg,BRUNELLO DI MONTALCINO Solaria Docg,,BOTTLE,2015,65,1 - 2013,https://www.tannico.it/brunello-di-montalcino-docg-2016-solaria-cencioni.html?old_vintage,1 - 2013 https://www.tannico.it/brunello-di-montalcino-docg-2016-solaria-cencioni.html?old_vintage,,Il Principe Brunello di Montalcino,Solaria,wine_01h0f3cmctewwgrj176jjyrgv6,,40.71495
TRUE,RED,BRUNELLO DI MONTALCINO Tenuta Le Potazzine Docg,BRUNELLO DI MONTALCINO Tenuta Le Potazzine Docg,,BOTTLE,2017,110,3 - 2013 | 2 - 2012 *controllare*,https://acrobat.adobe.com/link/review?uri=urn:aaid:scds:US:5ab8091d-3ff6-3724-a64a-1f7073f41ee7#pageNum=1,3 - 2013 | 2 - 2012 *controllare* https://acrobat.adobe.com/link/review?uri=urn:aaid:scds:US:5ab8091d-3ff6-3724-a64a-1f7073f41ee7#pageNum=1,,Brunello di Montalcino Le Potazzine,Le Potazzine,wine_01h0f3cmcr6qcm57fsqnxh2qwt,,55.646095
