external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible
,,Merlot „Fihl“,Peter Dipoli,,BOTTLE,2020,4400,1260,50,Hauptlager,,True
,,Merlot „Black“,Bozen,,BOTTLE,2021,4700,1256,50,Hauptlager,,True
,,Merlot Riserva „Staffes“,Kornell,,BOTTLE,2020,5300,1850,50,Hauptlager,,True
,,Merlot Riserva „Staffes“,Kornell,,BOTTLE,2021,5300,1850,50,Hauptlager,,True
,,Merlot Riserva „Nussbaum“,Klosterhof,,BOTTLE,2020,5900,2020,50,Hauptlager,,True
,,Merlot Riserva „Nussleiten“,Castel Sallegg,,BOTTLE,2018,8000,3200,50,Hauptlager,,True
,,Merlot Riserva „DJJ“,Niklas,,BOTTLE,2021,8300,3250,50,Hauptlager,,True
,,Merlot Riserva „Gant“,Andrian,,BOTTLE,2020,8500,3470,50,Hauptlager,,True
,,Merlot Riserva „Gant“,Andrian,,BOTTLE,2021,8500,3470,50,Hauptlager,,True
,,Merlot „Vecchie Viti MCMLVII“ Bio,Alois Lageder,,BOTTLE,2019,8700,3425,50,Hauptlager,,True
,,Merlot Riserva „LONA“,St. Pauls,,BOTTLE,2020,9200,3700,50,Hauptlager,,True
,,Merlot Riserva „LONA“,St. Pauls,,BOTTLE,2021,9200,3700,50,Hauptlager,,True
,,Cabernet S. „Istrice“,Elena Walch,,BOTTLE,2022,4900,1795,50,Hauptlager,,True
,,Cabernet S. Ris. „Sass Roà“,Laimburg,,BOTTLE,2020,5300,1750,50,Hauptlager,,True
,,Cabernet S. Riserva „Idea”,Seeperle,,BOTTLE,2019,5500,2020,50,Hauptlager,,True
,,Cabernet S. Riserva „Idea”,Seeperle,,BOTTLE,2020,5500,2020,50,Hauptlager,,True
,,Cabernet S. Riserva „Klassisch“,Wassererhof ,,BOTTLE,2019,5900,2130,50,Hauptlager,,True
,,Cabernet S. Riserva „Klassisch“,Wassererhof ,,BOTTLE,2020,5900,2130,50,Hauptlager,,True
,,Cabernet S. Ris.„COR Römigberg“,Alois Lageder,,BOTTLE,2016,9500,3745,50,Hauptlager,,True
,,Cabernet S. Ris.„COR Römigberg“,Alois Lageder,,BOTTLE,2017,9500,3745,50,Hauptlager,,True
,,Cabernet S. Ris. „Höhepunkt“,Seeperle,,BOTTLE,2017,10500,4200,50,Hauptlager,,True
,,Cabernet Sauvignon „Lafóa“,Schreckbichl,,BOTTLE,2016,13500,5500,50,Hauptlager,,True
,,Cabernet Sauvignon „Lafóa“,Schreckbichl,,BOTTLE,2017,13500,5500,50,Hauptlager,,True
,,Cuvée „Mumbolt“,Wassererhof ,,BOTTLE,2022,4400,1400,50,Hauptlager,,True
,,Cuvée „Il Conte“ Bio,Manincor,,BOTTLE,2022,4800,1355,50,Hauptlager,,True
,,Cuvée „Yhrn“,Schloss Plars,,BOTTLE,2022,5300,2000,50,Hauptlager,,True
,,Cuvée „Staffelfeld“,Baron Widmann,,BOTTLE,2021,5700,1700,50,Hauptlager,,True
,,Cuvée „Cassiano“ Bio,Manincor,,BOTTLE,2021,6300,2490,50,Hauptlager,,True
,,Rot „Wellenburg,Baron Longo,,BOTTLE,2019,6300,2200,50,Hauptlager,,True
,,Cuvée „Mauritius“,Bozen,,BOTTLE,2021,6500,2500,50,Hauptlager,,True
,,„Amistar“ Rot,Peter Sölva & Söhne,,BOTTLE,2021,6500,2500,50,Hauptlager,,True
,,Rot „Casòn Hirschprunn“ Bio,Alois Lageder,,BOTTLE,2019,6800,2570,50,Hauptlager,,True
,,Rot „Casòn Hirschprunn“ Bio,Alois Lageder,,BOTTLE,2020,6800,2570,50,Hauptlager,,True
,,Arzio,Baron di Pauli,,BOTTLE,2019,7300,2880,50,Hauptlager,,True
