external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
,RED,"Gorgona ""Vermentino"" Frescobaldi","Gorgona ""Vermentino"" Frescobaldi",,BOTTLE,2021.0,15500.0,,50,,Tenuta Frescobaldi di Castiglioni,Frescobaldi,wine_01gzr4ksh42egc1drg4x85mf2z,6811527.0,33.411903
,RED,Ornellaia Bianco Tente Dell'Ornellaia,Ornellaia Bianco Tente Dell'Ornellaia,,BOTTLE,2019.0,35000.0,,50,,Ornellaia,Ornellaia,wine_01hfvgk1q39g2jv68bzta79nbe,,41.25741
,WHITE,Cervaro Della Sala Antinori,Cervaro Della Sala Antinori,,BOTTLE,2020.0,10000.0,,50,,Castello della Sala Cervaro della Sala,Antinori,wine_01gzr4ksd3b397szz15dat7s7b,1688.0,44.15679
,WHITE,Cerdeña (Vermentino) Argiolas,Cerdeña (Vermentino) Argiolas,,BOTTLE,2015.0,7600.0,,50,,Cerdeña Vermentino di Sardegna,Argiolas,wine_01gzr4ksrxxsxmvm7ddkhjpdts,7428276.0,36.76098
,WHITE,Riesling Trinbach,Riesling Trinbach,,BOTTLE,2021.0,4000.0,,50,,Cuvée Trimbach Alsace,Trimbach,wine_01hczek2g2m0n28x7n7gx9wwpy,,31.581303
,WHITE,Riesling Grand Cru Neumeyer,Riesling Grand Cru Neumeyer,,BOTTLE,2018.0,6000.0,,50,,Riesling Alsace Grand Cru ''Bruderthal'',Domaine Gérard Neumeyer,wine_01h0qzm1j0ypx8hz2brm4x85bc,,26.491009
,WHITE,Gewürztraminer Grand Cru Pierre Frick,Gewürztraminer Grand Cru Pierre Frick,,BOTTLE,2013.0,8500.0,,50,,Gewürztraminer Alsace Grand Cru ''Steinert'',Pierre Frick,wine_01hczek24vaphscsyhe36ynv3j,,38.640125
,WHITE,Riesling Grand Cru Brand Trinbach,Riesling Grand Cru Brand Trinbach,,BOTTLE,2018.0,12000.0,,50,,Riesling Alsace Grand Cru ''Brand'',Trimbach,wine_01hczek2g2kkf3sar1cg2qf71n,,38.99245
,WHITE,Riesling Clos Ste Hune Trinbach,Riesling Clos Ste Hune Trinbach,,BOTTLE,2017.0,60000.0,,50,,Clos Sainte Hune Riesling Alsace,Trimbach,wine_01h0qzm1tg9wgaykqm4n6r9d32,,35.281578
,WHITE,Sancerre Cuvee' Satellite Alphonse Mellot,Sancerre Cuvee' Satellite Alphonse Mellot,,BOTTLE,2022.0,18000.0,,50,,Satellite Sancerre,Alphonse Mellot,wine_01gzr4ksvxg164eq4nys0kw473,1221633.0,56.015907
