external_id,full_details,type,quantity,internal_notes,price
v.84108.2011.b,"Taubenschuss, Weissburgunder Selection, 2011, 750 ml",WHITE,1,13,45
v.51578.1998.b,"Tedeschi, Amarone della Valpolicella Classico La Fabriseria, 1998, 750 ml",RED,1,45,170
v.16450.2015.b,"Tegernseerhof, Grüner Veltliner Smaragd Bergdistel, 2015, 750 ml",WHITE,1,10,48
v.59598.2016.b,"Tempier, Bandol Blanc, 2016, 750 ml",WHITE,1,12,55
v.33572.2009.b,"Tempier, Bandol Rosé, 2009, 750 ml",Rosato,2,10,60
v.33572.2016.b,"Tempier, Bandol Rosé, 2016, 750 ml",Rosato,2,18,62
v.15012.2014.b,"Tempier, Bandol Rouge, 2014, 750 ml",RED,2,26,75
v.15012.2015.b,"Tempier, Bandol Rouge, 2015, 750 ml",RED,9,10,58
v.62890.2019.b,"Tenuta Baroni del Mestri, Collio Bianco, 2019, 750 ml",WHITE,4,10,45
v.44493.1997.b,"Tenuta Cocci Grifoni, Rosso Piceno Superiore Vigna Messieri, 1997, 750 ml",RED,3,12,50
v.55941.1997.b,"Tenuta Cucco, Barolo Riserva Cerrati Vigna Cucco, 1997, 750 ml",RED,2,28,135
v.77837.2016.b,"Tenuta del Travale, Nerello Mascalese Eleuteria, 2016, 750 ml",RED,3,10,60
v.5194.2015.b,"Tenuta delle Terre Nere, Etna Rosso, 2015, 750 ml",RED,3,8,38
v.4918.2015.b,"Tenuta di Castellaro, Bianco Pomice, 2015, 750 ml",WHITE,1,10,45
v.40588.2014.b,"Tenuta di Castellaro, Etna Rosso L'Ottava Isola, 2014, 750 ml",RED,1,10,38
v.9467.2014.b,"Tenuta di Fessina, Etna Bianco Erse, 2014, 750 ml",WHITE,1,10,45
v.9467.2016.b,"Tenuta di Fessina, Etna Bianco Erse, 2016, 750 ml",WHITE,1,10,50
v.9466.2013.b,"Tenuta di Fessina, Nerello Cappuccio Laeneo, 2013, 750 ml",RED,4,10,40
v.83431.2015.b,"Tenuta di Gracciano della Seta, Vino Nobile di Montepulciano, 2015, 750 ml",RED,4,12,42
v.3162.2009.c,"Tenuta di Valgiano, Palistorti Rosso, 2009, 1500 ml",RED,2,20,90
v.347.1997.b,"Tenuta Fontodi, Chianti Classico Riserva Vigna del Sorbo, 1997, 750 ml",RED,2,20,150
v.354.1997.b,"Tenuta Fontodi, Flaccianello della Pieve, 1997, 750 ml",RED,1,46,210
v.354.2000.b,"Tenuta Fontodi, Flaccianello della Pieve, 2000, 750 ml",RED,1,35,160
v.42970.2013.b,"Tenuta Garetto, Barbera d'Asti Superiore Nizza Favà, 2013, 750 ml",RED,4,11,58
v.59602.2012.b,"Tenuta Garetto, Barbera d'Asti Superiore, 2012, 750 ml",RED,3,10,50
v.50765.2021.b,"Tenuta Il Plino, Plino della Taverna, 2021, 750 ml",WHITE,19,13,45
v.6313.2000.b,"Tenuta Lamborghini, Campoleone, 2000, 750 ml",RED,2,16,90
v.6313.2004.b,"Tenuta Lamborghini, Campoleone, 2004, 750 ml",RED,2,19,80
v.1760.2014.b,"Tenuta le Potazzine, Brunello di Montalcino, 2014, 750 ml",RED,6,25,100
v.1760.2015.b,"Tenuta le Potazzine, Brunello di Montalcino, 2015, 750 ml",RED,6,28,110
v.1760.2016.b,"Tenuta le Potazzine, Brunello di Montalcino, 2016, 750 ml",RED,6,28,120
v.314.1994.b,"Tenuta Masseto, Masseto, 1994, 750 ml",RED,3,200,1000
v.314.1996.b,"Tenuta Masseto, Masseto, 1996, 750 ml",RED,1,350,1400
v.314.2001.b,"Tenuta Masseto, Masseto, 2001, 750 ml",RED,4,300,1400
v.314.2002.b,"Tenuta Masseto, Masseto, 2002, 750 ml",RED,3,200,950
v.314.2003.b,"Tenuta Masseto, Masseto, 2003, 750 ml",RED,2,200,900
v.314.2004.b,"Tenuta Masseto, Masseto, 2004, 750 ml",RED,1,300,1250
v.314.2006.b,"Tenuta Masseto, Masseto, 2006, 750 ml",RED,1,260,1400
v.314.2007.b,"Tenuta Masseto, Masseto, 2007, 750 ml",RED,2,300,1300
v.314.2009.b,"Tenuta Masseto, Masseto, 2009, 750 ml",RED,1,280,1200
v.314.2012.b,"Tenuta Masseto, Masseto, 2012, 750 ml",RED,1,280,1200
v.19110.2002.b,"Tenuta Mayr-Unterganzner, Lagrein Riserva, 2002, 750 ml",RED,1,9,50
v.83123.1997.b,"Tenuta Oliveto, Rosso di Montalcino Il Roccolo, 1997, 750 ml",RED,1,12,48
v.475.1991.b,"Tenuta Petrolo, Torrione, 1991, 750 ml",RED,1,14,55
v.54487.2019.b,"Tenuta Rohregger, Kalterersee Classico Alte Reben, 2019, 750 ml",RED,2,7,38
v.10711.2003.b,"Tenuta San Giorgio, Brunello di Montalcino Ugolforte, 2003, 750 ml",RED,3,16,80
v.365.1994.b,"Tenuta San Guido, Bolgheri Sassicaia, 1994, 750 ml",RED,2,100,500
v.365.1995.b,"Tenuta San Guido, Bolgheri Sassicaia, 1995, 750 ml",RED,2,270,850
v.365.1996.b,"Tenuta San Guido, Bolgheri Sassicaia, 1996, 750 ml",RED,1,240,760
v.365.1997.b,"Tenuta San Guido, Bolgheri Sassicaia, 1997, 750 ml",RED,3,220,700
v.365.1998.b,"Tenuta San Guido, Bolgheri Sassicaia, 1998, 750 ml",RED,1,120,580
v.365.1999.c,"Tenuta San Guido, Bolgheri Sassicaia, 1999, 1500 ml",RED,1,240,970
v.365.1999.b,"Tenuta San Guido, Bolgheri Sassicaia, 1999, 750 ml",RED,2,120,500
v.365.2000.b,"Tenuta San Guido, Bolgheri Sassicaia, 2000, 750 ml",RED,4,100,480
v.365.2001.b,"Tenuta San Guido, Bolgheri Sassicaia, 2001, 750 ml",RED,2,180,600
v.365.2008.b,"Tenuta San Guido, Bolgheri Sassicaia, 2008, 750 ml",RED,1,130,450
v.365.2015.b,"Tenuta San Guido, Bolgheri Sassicaia, 2015, 750 ml",RED,1,110,460
v.366.2000.b,"Tenuta San Guido, Guidalberto, 2000, 750 ml",RED,2,40,140
v.365.1983.b,"Tenuta San Guido, Sassicaia, 1983, 750 ml",RED,2,120,700
v.365.1989.b,"Tenuta San Guido, Sassicaia, 1989, 750 ml",RED,1,100,500
v.365.1990.b,"Tenuta San Guido, Sassicaia, 1990, 750 ml",RED,2,120,700
v.365.1993.b,"Tenuta San Guido, Sassicaia, 1993, 750 ml",RED,1,100,500
v.1324.1996.b,"Tenuta San Leonardo, San Leonardo, 1996, 750 ml",RED,1,40,280
v.1324.1999.b,"Tenuta San Leonardo, San Leonardo, 1999, 750 ml",RED,1,50,230
v.1324.2001.b,"Tenuta San Leonardo, San Leonardo, 2001, 750 ml",RED,2,45,210
v.1324.2013.b,"Tenuta San Leonardo, San Leonardo, 2013, 750 ml",RED,2,25,95
v.703.2000.b,"Tenuta Sette Ponti, Oreno, 2000, 750 ml",RED,2,19,85
v.82795.2016.b,"Tenuta Stella, Collio Friulano, 2016, 750 ml",WHITE,1,7,40
v.82797.2018.b,"Tenuta Stella, Collio Ribolla gialla Riserva, 2018, 750 ml",WHITE,1,10,50
v.82796.2016.b,"Tenuta Stella, Collio Ribolla gialla, 2016, 750 ml",WHITE,1,10,40
v.19173.2019.b,"Tenuta Stella, Malvasia, 2019, 750 ml",WHITE,8,8,40
v.11081.2013.b,"Tenuta Uccellina, Bursôn Etichetta Nera, 2013, 750 ml",RED,1,9,45
v.83772.2001.b,"Tenuta Valli, Sangiovese di Romagna Superiore Riserva della Beccaccia, 2001, 750 ml",RED,1,10,50
v.9537.2019.b,"Tenuta Vinea Scerscé, Rosso di Valtellina Nettare, 2019, 750 ml",RED,2,10,45
v.9539.2009.b,"Tenuta Vinea Scerscé, Sforzato di Valtellina Infinito, 2009, 750 ml",RED,3,10,55
v.379.2010.c,"Terenzi, Morellino di Scansano Riserva Madrechiesa, 2010, 1500 ml",RED,1,20,110
v.379.2010.b,"Terenzi, Morellino di Scansano Riserva Madrechiesa, 2010, 750 ml",RED,1,10,55
v.3414.2005.b,"Terralba, Timorasso Stato, 2005, 750 ml",WHITE,2,12,55
v.10081.1997.b,"Terre del Poliziano, Morellino di Scansano Lohsa, 1997, 750 ml",RED,2,10,55
v.6423.2009.b,"Terre del Principe, Fontanavigna, 2009, 750 ml",WHITE,3,9,45
v.1363.2008.b,"Terre del Sillabo, Merlot Niffo, 2008, 750 ml",RED,3,10,50
v.83034.2021.b,"Terre di Ger, Arconi Bianco, 2021, 750 ml",WHITE,3,10,40
v.83035.2020.b,"Terre di Ger, Caliere Rosso, 2020, 750 ml",RED,12,10,40
v.70365.2019.b,"Terre di Ger, El Masut, 2019, 750 ml",RED,2,10,40
v.78779.2021.b,"Terre di Ger, Feltro Bianco, 2021, 750 ml",WHITE,2,10,40
v.78780.2020.b,"Terre di Ger, Limine, 2020, 750 ml",WHITE,2,10,40
v.48746.2007.b,"Terre di Giurfo, Nero d'Avola Kudyah, 2007, 750 ml",RED,2,7,40
v.83773.2006.b,"Terre di Zagara, Nero d'Avola, 2006, 750 ml",RED,3,1,40
v.79081.2004.b,"Terroir al Límit, Priorat Dits del Terra, 2004, 750 ml",RED,1,10,110
v.43555.2013.b,"Tessari, Soave Classico Bine Longhe, 2013, 750 ml",WHITE,4,11,50
v.80270.2007.b,"Tessère, Raboso del Piave Barbagio, 2007, 750 ml",RED,2,12,45
v.30681.2014.b,"Tiare, Malvasia, 2014, 750 ml",WHITE,4,12,56
v.4811.2013.b,"Tiare, Sauvignon, 2013, 750 ml",WHITE,3,12,56
v.4811.2014.b,"Tiare, Sauvignon, 2014, 750 ml",WHITE,1,12,56
v.30890.2019.b,"Tiefenbrunner, Chardonnay Turmhof, 2019, 750 ml",WHITE,2,10,45
v.34512.2005.b,"Tissot, Audace Passerillé Rouge, 2005, 750 ml",RED,1,24,85
v.17442.2001.b,"Tissot, Côtes du Jura Chardonnay En Barberon, 2001, 750 ml",WHITE,1,16,55
v.3040.2010.b,"Tommasi, Amarone della Valpolicella Classico Riserva Ca' Florian, 2010, 750 ml",RED,3,24,150
v.8324.2012.b,"Tommasi, Valpolicella Classico Superiore Rafaèl, 2012, 750 ml",RED,2,11,50
v.129.2000.b,"Tommaso Bussola, Valpolicella Classico Superiore TB, 2000, 750 ml",RED,4,16,60
v.32127.2013.b,"Tondini, Taroni, 2013, 750 ml",RED,3,8,36
v.8440.2013.b,"Tondini, Vermentino di Gallura Superiore Karagnanj, 2013, 750 ml",WHITE,3,10,38
v.13473.2016.b,"Tornatore, Etna Bianco Pietrarizzo, 2016, 750 ml",WHITE,3,10,45
v.3898.2006.b,"Torre dei Beati, Montepulciano d'Abruzzo Mazzamurello, 2006, 750 ml",RED,2,12,55
v.10974.2007.b,"Torre dei Beati, Montepulciano d'Abruzzo, 2007, 750 ml",RED,6,10,50
v.5321.2013.b,"Torre dei Beati, Pecorino Giocheremo con i Fiori, 2013, 750 ml",WHITE,3,10,45
v.10145.2016.b,"Torre dei Beati, Trebbiano d’Abruzzo Bianchi Grilli per la Testa, 2016, 750 ml",WHITE,3,10,55
v.3381.2013.b,"Torre Fornello, Malvasia Donna Luigia, 2013, 750 ml",WHITE,3,7,40
v.82798.1994.b,"Torre Rosazza, Friuli Colli Orientali Altromerlot, 1994, 750 ml",RED,1,8,50
v.61485.1997.b,"Torrevecchia, Casale dei Biscari, 1997, 750 ml",RED,3,10,45
v.79180.2007.b,"Torrevento, Nero di Troia Torre del Falco, 2007, 750 ml",RED,5,10,40
v.52768.2010.b,"Travaglino, Oltrepò Pavese Riserva Pinot nero Poggio della Buttinera, 2010, 750 ml",RED,1,10,45
v.35652.1983.b,"Trimbach, Gewürztraminer Cuvée des Seigneurs de Ribeaupierre, 1983, 750 ml",WHITE,3,44,210
v.12841.1983.b,"Trimbach, Riesling Cuvée Frédéric Emile, 1983, 750 ml",WHITE,4,90,340
v.11402.1997.b,"Trinchero, Barbera d'Asti Superiore Vigna del Noce, 1997, 750 ml",RED,2,30,120
v.364.1998.b,"Tua Rita, Giusto di Notri, 1998, 750 ml",RED,1,60,200
v.4790.2011.b,"Tunella, Biancosesto, 2011, 750 ml",WHITE,2,8,42
v.54030.1997.b,"Uccelliera, Brunello di Montalcino, 1997, 750 ml",RED,1,40,150
v.4823.2002.b,"Umani Ronchi, Castelli di Jesi Verdicchio Riserva Classico Plenio, 2002, 750 ml",WHITE,2,10,60
v.5804.1998.b,"Umani Ronchi, Conero Rosso Cùmaro, 1998, 750 ml",RED,2,20,85
v.3826.1997.b,"Umani Ronchi, Pelago, 1997, 750 ml",RED,1,20,130
v.3826.2001.b,"Umani Ronchi, Pelago, 2001, 750 ml",RED,3,30,115
v.4824.2000.b,"Umani Ronchi, Verdicchio dei Castelli di Jesi Classico Superiore Vecchie Vigne Casal di Serra, 2000, 750 ml",WHITE,2,10,60
v.4824.2002.b,"Umani Ronchi, Verdicchio dei Castelli di Jesi Classico Superiore Vecchie Vigne Casal di Serra, 2002, 750 ml",WHITE,1,10,50
v.4824.2004.b,"Umani Ronchi, Verdicchio dei Castelli di Jesi Classico Superiore Vecchie Vigne Casal di Serra, 2004, 750 ml",WHITE,3,9,52
v.10850.2007.b,"Vadiaperti, Coda di Volpe, 2007, 750 ml",WHITE,3,10,50
v.5870.2007.b,"Vadiaperti, Greco di Tufo, 2007, 750 ml",WHITE,3,10,50
v.12716.1995.b,"Valdipiatta, Vino Nobile di Montepulciano, 1995, 750 ml",RED,1,13,65
v.1529.2008.b,"Valentini, Trebbiano d'Abruzzo, 2008, 750 ml",WHITE,1,70,300
v.39330.2019.b,"Valentino Butussi, Colli Orientali del Friuli Pinot grigio Ramato, 2019, 750 ml",WHITE,2,10,45
v.17852.2016.b,"Valentino Butussi, Colli Orientali del Friuli Riserva Santuari Rosso, 2016, 750 ml",RED,4,15,60
v.17851.2014.b,"Valentino Butussi, Colli Orientali del Friuli Sauvignon Genesis, 2014, 750 ml",WHITE,3,16,70
v.17851.2015.b,"Valentino Butussi, Colli Orientali del Friuli Sauvignon Genesis, 2015, 750 ml",WHITE,3,18,70
v.51784.2018.b,"Valentino Butussi, Colli Orientali del Friuli White Angel, 2018, 750 ml",WHITE,3,13,50
v.12472.2013.b,"Vallarom, Pinot nero, 2013, 750 ml",RED,3,10,50
v.50985.2005.b,"Valter Sirk, T.F., 2005, 750 ml",WHITE,4,12,45
v.4336.1985.b,"Vega Sicilia, Único, 1985, 750 ml",RED,1,260,1000
v.12948.2013.b,"Velenosi, Offida Pecorino Rêve, 2013, 750 ml",WHITE,3,10,45
v.14284.2010.b,"Velenosi, Rosso Piceno Superiore Roggio del Filare, 2010, 750 ml",RED,5,10,45
v.1153.1999.b,"Venica e Venica, Collio Friulano Ronco delle Cime, 1999, 750 ml",WHITE,2,18,80
v.1153.2004.b,"Venica e Venica, Collio Friulano Ronco delle Cime, 2004, 750 ml",WHITE,2,12,60
v.1153.2005.b,"Venica e Venica, Collio Friulano Ronco delle Cime, 2005, 750 ml",WHITE,1,10,60
v.1153.2014.b,"Venica e Venica, Collio Friulano Ronco delle Cime, 2014, 750 ml",WHITE,1,10,58
v.11855.1992.b,"Venica e Venica, Collio Pinot grigio, 1992, 750 ml",WHITE,1,10,70
v.1154.1999.b,"Venica e Venica, Collio Sauvignon Ronco delle Mele, 1999, 750 ml",WHITE,1,20,85
v.1154.2007.b,"Venica e Venica, Collio Sauvignon Ronco delle Mele, 2007, 750 ml",WHITE,1,12,62
v.1154.2009.b,"Venica e Venica, Collio Sauvignon Ronco delle Mele, 2009, 750 ml",WHITE,1,12,60
v.4465.2013.b,"Verget, Pouilly-Fuissé La Roche, 2013, 750 ml",WHITE,3,17,65
v.9589.2017.b,"Verus Vinogradi, Furmint, 2017, 750 ml",WHITE,2,12,45
v.9589.2018.b,"Verus Vinogradi, Furmint, 2018, 750 ml",WHITE,1,10,42
v.83910.1988.b,"Vidal-Fleury, Côte-Rôtie, 1988, 750 ml",RED,3,45,160
v.5058.1990.b,"Vie di Romans, Flors di Uis, 1990, 750 ml",WHITE,1,20,80
v.5058.2009.b,"Vie di Romans, Flors di Uis, 2009, 750 ml",WHITE,1,10,50
v.5059.2003.b,"Vie di Romans, Friulano Dolée, 2003, 750 ml",WHITE,1,10,65
v.4813.1999.b,"Vie di Romans, Sauvignon Piere, 1999, 750 ml",WHITE,2,20,85
v.4813.2014.b,"Vie di Romans, Sauvignon Piere, 2014, 750 ml",WHITE,1,10,60
v.1147.1995.b,"Vie di Romans, Sauvignon Vieris, 1995, 750 ml",WHITE,1,20,110
v.1147.2004.b,"Vie di Romans, Sauvignon Vieris, 2004, 750 ml",WHITE,1,13,65
v.1147.2016.b,"Vie di Romans, Sauvignon Vieris, 2016, 750 ml",WHITE,1,10,50
v.3002.1990.b,"Vieux Château Certan, Vieux Château Certan, 1990, 750 ml",RED,1,120,450
v.3002.1995.b,"Vieux Château Certan, Vieux Château Certan, 1995, 750 ml",RED,1,100,340
v.68090.2015.b,"Vigna Traverso, Refosco dal peduncolo rosso, 2015, 750 ml",RED,1,10,50
v.11871.2013.b,"Vigna Traverso, Schioppettino di Prepotto, 2013, 750 ml",RED,1,10,50
v.13.1997.b,"Vignalta, Gemola, 1997, 750 ml",RED,1,18,75
v.13.2003.b,"Vignalta, Gemola, 2003, 750 ml",RED,1,10,65
v.13.2004.b,"Vignalta, Gemola, 2004, 750 ml",RED,4,14,60
v.14.2003.c,"Vignalta, Rosso Riserva, 2003, 1500 ml",RED,1,30,100
v.68179.2007.b,"VignAmato, Verdicchio dei Castelli di Jesi Classico Superiore Versiano, 2007, 750 ml",WHITE,2,12,48
v.16409.2007.b,"VignAmato, Verdicchio dei Castelli di Jesi Classico Valle delle Lame, 2007, 750 ml",WHITE,1,8,45
v.16409.2009.b,"VignAmato, Verdicchio dei Castelli di Jesi Classico Valle delle Lame, 2009, 750 ml",WHITE,2,8,45
v.8598.2000.b,"Vigneti Massa, Monleale, 2000, 750 ml",RED,4,13,65
v.8598.2002.b,"Vigneti Massa, Monleale, 2002, 750 ml",RED,1,10,60
v.8598.2009.b,"Vigneti Massa, Monleale, 2009, 750 ml",RED,1,17,80
v.1123.2010.b,"Vigneti Massa, Montecitorio Derthona, 2010, 750 ml",WHITE,3,16,70
v.1123.2013.b,"Vigneti Massa, Montecitorio Derthona, 2013, 750 ml",WHITE,1,14,65
v.31460.2006.b,"Vigneti Massa, Pietra del Gallo, 2006, 750 ml",WHITE,1,10,50
v.1306.2007.b,"Vigneti Massa, Timorasso Derthona, 2007, 750 ml",WHITE,1,13,60
v.55884.2018.b,"Vigneti Repetto, Colli Tortonesi Derthona Origo, 2018, 750 ml",WHITE,2,10,50
v.14204.1986.b,"Villa Cafaggio, San Martino, 1986, 750 ml",RED,1,10,65
v.14204.1990.b,"Villa Cafaggio, San Martino, 1990, 750 ml",RED,1,10,55
v.14204.1994.b,"Villa Cafaggio, San Martino, 1994, 750 ml",RED,1,17,68
v.61475.2000.b,"Villa Dal Ferro Lazzarini, Cabernet Le Rive Rosse, 2000, 750 ml",RED,3,17,80
v.9814.2000.b,"Villa Dal Ferro Lazzarini, Merlot Campo del Lago, 2000, 750 ml",RED,1,12,50
v.56968.2019.b,"Villa della Torre, Lugana, 2019, 750 ml",WHITE,2,7,42
v.59815.2018.b,"Villa Huesgen, Riesling Kabinett Feinherb Enkircher Steffensberg, 2018, 750 ml",WHITE,2,10,52
v.83171.2020.b,"Villa Huesgen, Riesling Trocken ByTheGlass, 2020, 750 ml",WHITE,3,10,45
v.12222.2019.b,"Villa Job, Piantagrane, 2019, 750 ml",WHITE,2,7,40
v.44840.2018.b,"Villa Job, Serious, 2018, 750 ml",RED,1,8,40
v.40995.2019.b,"Villa Job, Sudigiri, 2019, 750 ml",WHITE,3,7,40
v.14707.2016.b,"Villa Parens, Pinot nero, 2016, 750 ml",RED,1,10,50
v.11797.2014.c,"Villa Parens, Prindis, 2014, 1500 ml",WHITE,1,18,90
v.11800.2014.b,"Villa Parens, Ribolla gialla, 2014, 750 ml",WHITE,1,10,42
v.11798.2013.b,"Villa Parens, Sauvignon, 2013, 750 ml",WHITE,1,10,55
v.11798.2014.b,"Villa Parens, Sauvignon, 2014, 750 ml",WHITE,1,10,50
v.3555.2006.b,"Villa Russiz, Chardonnay Gräfin de la Tour, 2006, 750 ml",WHITE,1,10,50
v.3555.2007.b,"Villa Russiz, Chardonnay Gräfin de la Tour, 2007, 750 ml",WHITE,1,10,50
v.3551.2000.b,"Villa Russiz, Chardonnay, 2000, 750 ml",WHITE,1,10,55
v.3552.2002.b,"Villa Russiz, Collio Tocai Friulano, 2002, 750 ml",WHITE,1,10,50
v.3559.2004.b,"Villa Russiz, Merlot Graf De La Tour, 2004, 750 ml",RED,3,10,55
v.3557.2002.b,"Villa Russiz, Sauvignon de La Tour, 2002, 750 ml",WHITE,1,10,50
v.3557.2003.b,"Villa Russiz, Sauvignon de La Tour, 2003, 750 ml",WHITE,1,7,48
v.3557.2005.b,"Villa Russiz, Sauvignon de La Tour, 2005, 750 ml",WHITE,2,14,48
v.59357.2008.b,"Villa Spinosa, Amarone della Valpolicella Classico Anteprima, 2008, 750 ml",RED,2,15,75
v.10456.2006.b,"Villa Spinosa, Amarone della Valpolicella Classico, 2006, 750 ml",RED,2,16,80
v.10319.2008.b,"Villa Spinosa, Valpolicella Classico Superiore Figari, 2008, 750 ml",RED,3,13,60
v.10319.2011.b,"Villa Spinosa, Valpolicella Classico Superiore Figari, 2011, 750 ml",RED,1,10,55
v.10319.2012.b,"Villa Spinosa, Valpolicella Classico Superiore Figari, 2012, 750 ml",RED,2,11,50
v.1134.2014.b,"Villscheider, Kerner, 2014, 750 ml",WHITE,2,10,45
v.30874.2009.b,"Villscheider, Sylvaner, 2009, 750 ml",WHITE,2,10,50
v.30874.2014.b,"Villscheider, Sylvaner, 2014, 750 ml",WHITE,2,9,45
v.17670.2010.b,"Vincent Gaudry, Sancerre À mi-Chemin, 2010, 750 ml",WHITE,2,80,300
v.9750.2005.b,"Vincent Girardin, Bienvenues-Bâtard-Montrachet Grand Cru, 2005, 750 ml",WHITE,1,110,350
v.7289.2011.b,"Vincent Girardin, Chassagne-Montrachet Morgeot 1er Cru, 2011, 750 ml",WHITE,6,38,150
v.84692.2001.b,"Vincent Girardin, Clos Saint-Denis Grand Cru, 2001, 750 ml",RED,1,80,250
v.4311.2002.b,"Vincent Girardin, Corton-Charlemagne Grand Cru, 2002, 750 ml",WHITE,1,75,250
v.5790.2005.b,"Vincent Girardin, Échézeaux Grand Cru, 2005, 750 ml",RED,3,80,300
v.84693.1997.b,"Vincent Girardin, Gevrey-Chambertin Les Champeaux 1er Cru, 1997, 750 ml",RED,1,60,200
v.4015.2005.b,"Vincent Girardin, Meursault Les Narvaux, 2005, 750 ml",WHITE,4,45,160
v.4107.2014.b,"Vincent Girardin, Puligny-Montrachet Vieilles Vignes, 2014, 750 ml",WHITE,1,17,90
v.41023.1998.b,"Vincent Girardin, Santenay Rouge Le Beauregard 1er Cru, 1998, 750 ml",RED,1,40,150
v.10220.2017.b,"Vincent Paris, Saint-Joseph Rouge, 2017, 750 ml",RED,3,12,55
v.4335.2000.b,"Viñedos de Matallana, Ribera del Duero Matallana, 2000, 750 ml",RED,1,30,120
v.19477.2016.b,"Virgilio Vignato, Caliverna, 2016, 750 ml",WHITE,2,8,42
v.60124.2004.b,"Virna Borgogno, Barolo Cannubi Boschis, 2004, 750 ml",RED,3,18,80
v.60122.2013.b,"Virna Borgogno, Barolo del Comune di Barolo, 2013, 750 ml",RED,2,18,72
v.58652.2000.b,"Virna Borgogno, Barolo Preda Sarmassa, 2000, 750 ml",RED,1,20,85
v.586.2004.b,"Visco e Filippi, Soave Vigne della Brà, 2004, 750 ml",WHITE,1,10,55
v.586.2006.b,"Visco e Filippi, Soave Vigne della Brà, 2006, 750 ml",WHITE,1,11,50
v.8052.2000.b,"Vistorta, Merlot Conte Brandolini d'Adda, 2000, 750 ml",RED,1,7,40
v.6869.1999.b,"Viviani, Valpolicella Classico Superiore Campo Morar, 1999, 750 ml",RED,2,12,60
v.6869.2001.b,"Viviani, Valpolicella Classico Superiore Campo Morar, 2001, 750 ml",RED,2,10,70
v.48509.2019.b,"Weinberghof di Christian Bellutti, Gewürztraminer, 2019, 750 ml",WHITE,2,8,45
v.37044.2019.b,"Weinberghof di Christian Bellutti, Kaltersee Klassisch, 2019, 750 ml",RED,3,7,35
v.34646.2015.b,"Wimmer-Czerny, Riesling Weelfel, 2015, 750 ml",WHITE,3,9,45
v.13655.2013.b,"Wittmann, Riesling Trocken, 2013, 750 ml",WHITE,1,10,60
v.61480.1996.b,"Woodbridge by Robert Mondavi, Cabernet sauvignon, 1996, 750 ml",RED,2,18,55
v.11512.2007.b,"Yarden, Cabernet sauvignon, 2007, 750 ml",RED,2,40,150
v.33617.2018.b,"Yarden, Viognier, 2018, 750 ml",WHITE,2,15,50
v.40812.2002.b,"Yvon Métras, Fleurie, 2002, 750 ml",RED,2,110,330
v.63417.1990.b,"Zamò & Palazzolo, Merlot, 1990, 750 ml",RED,1,16,100
v.63898.2015.b,"Zavalloni, Albana Secco Amedeo, 2015, 750 ml",WHITE,3,9,40
v.9822.2003.b,"Zeni, Teroldego Rotaliano, 2003, 750 ml",RED,1,11,55
v.9822.2006.b,"Zeni, Teroldego Rotaliano, 2006, 750 ml",RED,2,10,50
v.9822.2013.b,"Zeni, Teroldego Rotaliano, 2013, 750 ml",RED,2,9,45
v.1351.2002.b,"Zidarich, Teran, 2002, 750 ml",RED,1,10,60
v.3937.1999.b,"Zind Humbrecht, Gewürztraminer Herrenweg de Turckheim, 1999, 750 ml",WHITE,6,14,60
v.6796.2013.b,"Zorah, Areni Noir Karasì, 2013, 750 ml",RED,1,14,55
v.7243.2015.b,"Zorah, Voskì, 2015, 750 ml",WHITE,1,10,60
v.83174.2020.b,"Zull, Weites Land Gemischter Satz, 2020, 750 ml",WHITE,1,10,42
v.18385.2010.b,"Balter, Trentodoc Riserva Pas dosé, 2010, 750 ml",SPARKLING,1,10,55
v.10906.2000.b,"Cavit - Altemasi, Trentodoc Millesimato Brut, 2000, 750 ml",SPARKLING,2,11,60
v.35708.2009.b,"Cesconi, Trentodoc Riserva Der Blauwal Extra brut, 2009, 750 ml",SPARKLING,1,18,70
v.37705.0.c,"Corvée, Trentodoc Brut, 1500 ml",SPARKLING,1,20,80
v.6737.2009.b,"Dorigati, Trentodoc Riserva Methius Brut, 2009, 750 ml",SPARKLING,1,10,55
v.947.1989.b,"Ferrari, Trentodoc Giulio Ferrari Riserva del Fondatore Brut, 1989, 750 ml",SPARKLING,2,170,520
v.947.1997.c,"Ferrari, Trentodoc Giulio Ferrari Riserva del Fondatore Brut, 1997, 1500 ml",SPARKLING,1,200,700
v.947.1997.b,"Ferrari, Trentodoc Giulio Ferrari Riserva del Fondatore Brut, 1997, 750 ml",SPARKLING,1,120,420
v.947.2006.b,"Ferrari, Trentodoc Giulio Ferrari Riserva del Fondatore Extra brut (dég. anno/2018), 2006, 750 ml",SPARKLING,1,45,280
v.952.1995.b,"Ferrari, Trentodoc Riserva Lunelli Extra brut, 1995, 750 ml",SPARKLING,1,350,1000
v.952.2002.b,"Ferrari, Trentodoc Riserva Lunelli Extra brut, 2002, 750 ml",SPARKLING,2,25,160
v.50894.2013.b,"Madonna delle Vittorie, Trentodoc Brut, 2013, 750 ml",SPARKLING,3,9,45
v.43617.0.b,"Maso Bergamini, Trentodoc Terre Basaltiche Extra brut, 750 ml",SPARKLING,4,10,45
v.1109.2011.b,"Monfort, Trentodoc Riserva Brut, 2011, 750 ml",SPARKLING,3,10,55
v.50923.2015.b,"Romanese, Trentodoc Riserva Lagorai, 2015, 750 ml",SPARKLING,2,20,80
